Country,Day,"COVID-19 doses (cumulative, per hundred)","Daily new confirmed cases of COVID-19 per million people (rolling 7-day average, right-aligned)",Daily ICU occupancy per million,"Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)",Year
Austria,16/4/2021,28.652035,273.2629343,61.61971429,4.002978357,2021
Belgium,16/4/2021,29.6736,300.6825429,79.59171429,3.465692086,2021
Canada,16/4/2021,29.052244,212.8131171,28.99171429,0.968856874,2021
Chile,16/4/2021,71.37559,357.1845286,170.8201429,5.832385214,2021
Czechia,16/4/2021,25.918861,322.5277143,90.43271429,8.851070429,2021
Denmark,16/4/2021,23.735088,110.3435886,6.557142857,0.300786181,2021
Estonia,16/4/2021,29.389109,393.4879129,42.984,7.134812214,2021
Finland,16/4/2021,26.85268,39.51327143,6.3528,0.278494723,2021
France,16/4/2021,29.075771,449.9647714,87.58957143,4.468830929,2021
Germany,16/4/2021,29.30618,229.7158371,58.788,2.742325771,2021
Israel,16/4/2021,114.51823,19.34294714,11.203,0.746546289,2021
Italy,16/4/2021,28.638441,247.9995329,54.46671429,6.915670786,2021
Japan,16/4/2021,2.1659281,29.51110071,9.923,0.248494586,2021
Latvia,16/4/2021,13.325586,278.1326786,51.874,4.903883857,2021
Lithuania,16/4/2021,30.392712,369.5595429,44.62242857,3.7745642,2021
Luxembourg,16/4/2021,26.519325,293.8853514,54.48671429,1.655604157,2021
Netherlands,16/4/2021,20.187717,420.3134514,42.40014286,1.156936857,2021
Portugal,16/4/2021,26.90428,58.504808,10.45971429,0.397698697,2021
Slovenia,16/4/2021,27.045805,389.50752,72.24242857,3.068127871,2021
Spain,16/4/2021,29.083073,177.0488214,47.57442857,1.696541857,2021
Sweden,16/4/2021,26.216513,554.5173557,38.39128571,1.8876027,2021
Switzerland,16/4/2021,27.172203,229.8053343,28.03042857,0.840264321,2021
United Kingdom,16/4/2021,66.02048,38.116775,4.488285714,0.615124623,2021
United States,16/4/2021,70.942245,194.0814143,28.80742857,2.042465229,2021
Australia,23/4/2021,8.318557,0.750088569,0.054285714,0.003115633,2021
Austria,23/4/2021,32.56954,251.79815,57.46485714,3.613487157,2021
Belgium,23/4/2021,33.504704,305.0072043,76.09871429,3.348240586,2021
Canada,23/4/2021,34.169914,217.7173243,32.844,1.174929529,2021
Chile,23/4/2021,75.95846,339.1790886,172.4087143,5.342874129,2021
Czechia,23/4/2021,29.403004,255.2565286,69.37314286,6.499198286,2021
Denmark,23/4/2021,27.369896,123.2704786,6.29,0.47019448,2021
Estonia,23/4/2021,33.12293,297.8179414,39.968,5.517386429,2021
Finland,23/4/2021,30.835138,37.79832986,5.8114,0.201542243,2021
France,23/4/2021,33.28688,413.2654343,87.47771429,4.522488714,2021
Germany,23/4/2021,34.76518,244.5089629,60.64871429,2.758101629,2021
Israel,23/4/2021,115.265175,15.74697071,8.421285714,0.461827436,2021
Italy,23/4/2021,33.216488,228.3550986,47.62828571,5.898328343,2021
Japan,23/4/2021,3.1480255,35.85163143,10.714,0.315924464,2021
Latvia,23/4/2021,16.506775,296.8585629,47.551,4.296322929,2021
Lithuania,23/4/2021,33.83182,390.0769429,49.97271429,4.361396857,2021
Luxembourg,23/4/2021,29.316593,277.3605371,55.14857143,0.624756271,2021
Netherlands,23/4/2021,23.823835,442.1197086,42.59542857,1.127301029,2021
Portugal,23/4/2021,30.364906,56.78863,9.013142857,0.291906936,2021
Slovenia,23/4/2021,29.389664,340.5911214,73.79242857,3.540889629,2021
Spain,23/4/2021,34.215237,173.9689343,48.76371429,1.612909457,2021
Sweden,23/4/2021,30.429377,517.1681214,36.92842857,1.788357657,2021
Switzerland,23/4/2021,31.53773,232.8251786,28.521,0.817052629,2021
United Kingdom,23/4/2021,71.50577,35.40543586,3.299142857,0.508263557,2021
United States,23/4/2021,76.21027,177.1663771,28.358,1.993108143,2021
Austria,30/4/2021,36.55301,222.5953243,52.463,2.998856657,2021
Belgium,30/4/2021,38.803158,274.8712771,69.01457143,3.346487643,2021
Canada,30/4/2021,38.809566,205.66261,33.73171429,1.241167157,2021
Chile,30/4/2021,79.78181,313.79444,167.9927143,5.165439343,2021
Czechia,30/4/2021,33.4252,212.2822829,51.32185714,5.124404829,2021
Denmark,30/4/2021,31.248787,123.5401486,6.508571429,0.411420193,2021
Estonia,30/4/2021,37.744835,260.2694843,35.443,3.4464771,2021
Finland,30/4/2021,34.68625,35.70962,5.0174,0.17955582,2021
France,30/4/2021,37.941803,340.8262386,81.33285714,4.411363286,2021
Germany,30/4/2021,40.61009,221.5354643,59.33485714,2.373414029,2021
Israel,30/4/2021,115.78892,11.40668929,6.274285714,0.286960741,2021
Italy,30/4/2021,38.610928,210.3996186,41.66385714,5.049059486,2021
Japan,30/4/2021,3.8050406,40.10151,12.497,0.460743571,2021
Latvia,30/4/2021,20.250359,326.9328071,48.091,4.762842729,2021
Lithuania,30/4/2021,39.718742,415.0209543,46.28471429,4.846801186,2021
Luxembourg,30/4/2021,34.812405,255.2441643,50.07471429,0.749707509,2021
Netherlands,30/4/2021,27.422298,420.0444471,42.148,1.114762814,2021
Portugal,30/4/2021,34.658337,52.99384143,8.275857143,0.201788016,2021
Slovenia,30/4/2021,33.91792,319.3747229,69.14257143,3.5698342,2021
Spain,30/4/2021,39.825996,162.2911214,47.53528571,1.417056143,2021
Sweden,30/4/2021,34.25153,487.0715643,37.82228571,1.691058486,2021
Switzerland,30/4/2021,36.247665,208.6014143,26.67385714,1.0538122,2021
United Kingdom,30/4/2021,76.02652,32.52198271,2.712714286,0.362489499,2021
United States,30/4/2021,80.67993,149.6384743,26.85571429,1.9065838,2021
Austria,7/5/2021,41.585533,169.4826786,42.07585714,2.827750871,2021
Belgium,7/5/2021,44.159214,257.8531,59.271,3.122102986,2021
Canada,7/5/2021,44.97547,198.9316,31.96742857,1.152850286,2021
Chile,7/5/2021,84.29981,281.8008543,158.2207143,4.853362757,2021
Czechia,7/5/2021,37.95025,164.9484671,38.66157143,3.883457429,2021
Denmark,7/5/2021,36.789707,140.9027729,5.245714286,0.24201188,2021
Estonia,7/5/2021,41.89344,245.1684843,35.443,3.129038514,2021
Finland,7/5/2021,39.082584,37.38058914,4.69275,0.45438612,2021
France,7/5/2021,43.03416,260.0211929,71.03571429,3.674442714,2021
Germany,7/5/2021,46.802708,182.9033557,54.033,1.860092586,2021
Israel,7/5/2021,116.20569,7.326466429,4.838142857,0.217462429,2021
Italy,7/5/2021,44.25568,174.1394957,35.70357143,4.220329171,2021
Japan,7/5/2021,5.319987,42.10824143,14.578,0.566704817,2021
Latvia,7/5/2021,25.903349,324.7521129,49.712,4.1661312,2021
Lithuania,7/5/2021,45.5172,413.6009571,43.9995,4.448334714,2021
Luxembourg,7/5/2021,41.33023,220.0391571,46.76614286,0.87465876,2021
Netherlands,7/5/2021,31.497532,384.7196914,38.683,1.094245714,2021
Portugal,7/5/2021,40.4642,48.82094329,7.065714286,0.197869794,2021
Slovenia,7/5/2021,38.448017,296.7786543,61.32528571,2.498884,2021
Spain,7/5/2021,45.33648,134.5435329,42.96657143,1.363719229,2021
Sweden,7/5/2021,38.635906,465.8253271,35.88571429,1.480892457,2021
Switzerland,7/5/2021,41.532818,176.8640214,22.86557143,0.835621971,2021
United Kingdom,7/5/2021,81.3076,30.65805086,2.128857143,0.27598292,2021
United States,7/5/2021,84.389915,127.7808529,24.55328571,1.866787371,2021
Austria,14/5/2021,46.31782,114.6117057,32.04042857,2.127567286,2021
Belgium,14/5/2021,50.81999,206.6881286,51.99071429,2.434924771,2021
Canada,14/5/2021,51.578636,175.4382657,30.94957143,1.199111486,2021
Chile,14/5/2021,88.783585,277.44744,151.123,4.647747143,2021
Czechia,14/5/2021,42.657978,119.23419,27.29442857,2.822246786,2021
Denmark,14/5/2021,42.291176,169.6122971,5.44,0.141749814,2021
Estonia,14/5/2021,45.723774,210.3560429,22.623,2.5243933,2021
Finland,14/5/2021,43.33666,28.98543843,4.8368,0.25284389,2021
France,14/5/2021,48.680214,196.0913586,60.48142857,2.861004457,2021
Germany,14/5/2021,52.830956,134.8042871,47.167,1.310607986,2021
Israel,14/5/2021,116.49405,4.737094214,4.187857143,0.147964126,2021
Italy,14/5/2021,50.12254,132.4301557,29.21628571,3.480256843,2021
Japan,14/5/2021,7.887962,47.35095257,14.691,0.684094829,2021
Latvia,14/5/2021,31.852713,309.2159229,49.712,4.665199286,2021
Lithuania,14/5/2021,50.549465,401.1833029,39.636,3.716605514,2021
Luxembourg,14/5/2021,47.41595,177.9930557,37.501,0.562280631,2021
Netherlands,14/5/2021,36.4643,311.4576714,33.29857143,0.834362357,2021
Portugal,14/5/2021,46.289818,45.25536943,6.551142857,0.225297291,2021
Slovenia,14/5/2021,43.606087,236.76685,55.39485714,1.997177529,2021
Spain,14/5/2021,50.10072,109.8045746,37.145,1.165305771,2021
Sweden,14/5/2021,42.706043,385.8902229,28.38371429,1.5100822,2021
Switzerland,14/5/2021,47.7225,140.4889386,21.32928571,0.506015529,2021
United Kingdom,14/5/2021,86.79817,31.87303586,1.824142857,0.229885989,2021
United States,14/5/2021,88.285545,104.6537479,21.39571429,1.718954929,2021
Austria,21/5/2021,52.349907,79.14099971,24.64157143,1.427383743,2021
Belgium,21/5/2021,56.464108,200.5140386,45.32342857,1.854679929,2021
Canada,21/5/2021,58.07367,136.1745971,27.46842857,1.1144745,2021
Chile,21/5/2021,93.71428,305.14292,153.3598571,4.72394,2021
Czechia,21/5/2021,47.7732,80.63097929,16.68985714,1.759124,2021
Denmark,21/5/2021,48.161953,173.9512186,5.901428571,0.12100594,2021
Estonia,21/5/2021,50.385975,167.2599486,19.607,1.693006343,2021
Finland,21/5/2021,48.308628,21.46608129,3.7902,0.091610107,2021
France,21/5/2021,53.87148,183.8380229,50.91528571,2.247274457,2021
Germany,21/5/2021,58.597343,98.25725,38.354,0.871797043,2021
Israel,21/5/2021,116.79969,3.513027157,3.915714286,0.11433592,2021
Italy,21/5/2021,56.115643,94.13021186,22.983,2.802827086,2021
Japan,21/5/2021,11.283062,43.21830286,14.869,0.862710511,2021
Latvia,21/5/2021,37.792774,248.0692571,51.333,4.958130571,2021
Lithuania,21/5/2021,55.229324,307.0727657,36.10328571,4.078847914,2021
Luxembourg,21/5/2021,51.264473,129.5119729,24.70671429,0.281140316,2021
Netherlands,21/5/2021,42.27034,232.9409786,27.74342857,0.682763714,2021
Portugal,21/5/2021,51.44557,48.43108,5.382714286,0.135178377,2021
Slovenia,21/5/2021,48.63339,175.0859,44.20814286,1.476174629,2021
Spain,21/5/2021,54.64054,98.57138357,32.483,0.849550986,2021
Sweden,21/5/2021,47.048557,286.3123586,22.47942857,1.144237514,2021
Switzerland,21/5/2021,53.84006,124.3335857,17.42314286,0.550117811,2021
United Kingdom,21/5/2021,92.91565,34.60502657,1.822142857,0.184986381,2021
United States,21/5/2021,91.145424,82.14706714,18.75657143,1.557558271,2021
Austria,28/5/2021,57.80208,57.40829429,16.71514286,1.204495743,2021
Belgium,28/5/2021,63.33323,169.8925329,36.13128571,1.323519214,2021
Canada,28/5/2021,64.76338,93.66738571,23.319,1.014592364,2021
Chile,28/5/2021,99.084076,331.9460214,160.3921429,4.810569857,2021
Czechia,28/5/2021,53.6459,52.54809429,10.15557143,1.053562307,2021
Denmark,28/5/2021,53.670605,166.3485857,5.804285714,0.19015219,2021
Estonia,28/5/2021,54.793156,110.4988871,12.066,1.405799957,2021
Finland,28/5/2021,53.226284,17.02482271,3.068333333,0.095274514,2021
France,28/5/2021,59.77156,148.8652571,42.81942857,1.822457657,2021
Germany,28/5/2021,64.70716,61.81094143,28.67771429,0.534194129,2021
Israel,28/5/2021,117.01447,2.618516714,3.205142857,0.098642753,2021
Italy,28/5/2021,61.966393,66.39324714,17.28942857,2.199336029,2021
Japan,28/5/2021,15.794568,32.57091529,13.287,0.797239889,2021
Latvia,28/5/2021,44.123043,181.17247,45.93,3.959994786,2021
Lithuania,28/5/2021,61.167294,198.6391643,30.441,3.839768,2021
Luxembourg,28/5/2021,57.193302,90.96451571,10.809,0.062475626,2021
Netherlands,28/5/2021,47.756477,177.2461471,20.838,0.474173136,2021
Portugal,28/5/2021,56.953636,52.38847714,5.035142857,0.09599624,2021
Slovenia,28/5/2021,54.273956,139.6770043,33.56042857,1.2832106,2021
Spain,28/5/2021,60.11612,93.25305143,27.06128571,0.623402269,2021
Sweden,28/5/2021,51.68235,138.4469036,18.71485714,0.766716964,2021
Switzerland,28/5/2021,60.72322,95.54873286,15.13485714,0.4503074,2021
United Kingdom,28/5/2021,97.90306,43.62326143,1.879285714,0.17331248,2021
United States,28/5/2021,93.01263,65.86566571,16.23171429,1.488960271,2021
Austria,4/6/2021,64.25899,42.98586357,14.65371429,0.956842414,2021
Belgium,4/6/2021,72.2568,129.8065571,27.89514286,1.200808843,2021
Canada,4/6/2021,72.006966,63.31950286,18.76442857,0.901567843,2021
Chile,4/6/2021,103.95265,360.3345429,165.6244286,5.392973143,2021
Czechia,4/6/2021,60.08297,36.53050543,5.704,0.629078023,2021
Denmark,4/6/2021,59.848873,154.05784,4.711428571,0.096804751,2021
Estonia,4/6/2021,59.70334,72.73880429,4.525,1.224406414,2021
Finland,4/6/2021,58.613373,13.52531657,1.263,0.06595928,2021
France,4/6/2021,65.934494,112.1405171,35.93914286,1.387163343,2021
Germany,4/6/2021,71.81012,39.59346786,21.10571429,0.297799259,2021
Israel,4/6/2021,117.31446,1.961645657,2.449142857,0.071740183,2021
Italy,4/6/2021,68.93335,46.28703914,12.418,1.385667286,2021
Japan,4/6/2021,21.4424,22.99081071,10.988,0.709401471,2021
Latvia,4/6/2021,49.704422,139.6955886,36.744,3.026954757,2021
Lithuania,4/6/2021,66.979774,130.8491471,26.54514286,2.673347857,2021
Luxembourg,4/6/2021,64.78549,76.03284143,3.308571429,0.156189064,2021
Netherlands,4/6/2021,53.802296,132.8813243,12.63114286,0.433138914,2021
Portugal,4/6/2021,62.54012,57.23334714,5.883428571,0.144973911,2021
Slovenia,4/6/2021,60.08122,120.26482,24.26042857,1.042005671,2021
Spain,4/6/2021,67.496635,86.62220143,22.42057143,0.608894643,2021
Sweden,4/6/2021,57.275135,131.1494686,13.35214286,0.622714286,2021
Switzerland,4/6/2021,68.09525,67.02152571,12.89557143,0.320321749,2021
United Kingdom,4/6/2021,103.042435,63.95350714,2.177428571,0.175407804,2021
United States,4/6/2021,95.24767,47.27660943,13.76385714,1.221559357,2021
Austria,11/6/2021,71.30407,33.890233,10.62671429,0.686675117,2021
Belgium,11/6/2021,81.24887,84.18633971,22.94357143,0.872996757,2021
Canada,11/6/2021,80.18128,42.86153429,15.19814286,0.785914831,2021
Chile,11/6/2021,109.36336,359.7229129,168.0362857,5.587107743,2021
Czechia,11/6/2021,66.48224,24.15353657,3.049285714,0.4168359,2021
Denmark,11/6/2021,67.35856,110.6996886,3.424285714,0.134835193,2021
Estonia,11/6/2021,64.81047,47.22278286,4.525,0.4837161,2021
Finland,11/6/2021,64.812035,17.23002871,2.166,0.051301662,2021
France,11/6/2021,72.08198,72.38585714,29.64257143,0.922341371,2021
Germany,11/6/2021,79.08906,27.102888,15.06714286,0.149749096,2021
Israel,11/6/2021,117.573105,1.546897714,2.025857143,0.051563257,2021
Italy,11/6/2021,75.41523,34.51879357,8.931428571,1.1843895,2021
Japan,11/6/2021,27.988749,16.32325343,9.125,0.603930057,2021
Latvia,11/6/2021,53.950916,103.2636429,39.986,2.918461771,2021
Lithuania,11/6/2021,71.77746,79.66431571,20.519,1.811211271,2021
Luxembourg,11/6/2021,71.71874,52.354575,2.426285714,0.062475626,2021
Netherlands,11/6/2021,62.244835,86.61296714,7.808142857,0.264442701,2021
Portugal,11/6/2021,68.52688,67.08177857,7.761285714,0.144973916,2021
Slovenia,11/6/2021,64.40638,82.849096,19.47585714,1.2349697,2021
Spain,11/6/2021,74.04001,76.08110714,18.48842857,0.487713093,2021
Sweden,11/6/2021,63.78309,85.50061714,9.872,0.4144942,2021
Switzerland,11/6/2021,75.16134,44.722024,9.921142857,0.315679409,2021
United Kingdom,11/6/2021,107.5973,95.02343571,2.814428571,0.18049642,2021
United States,11/6/2021,97.090004,41.59199286,11.92,1.103663871,2021
Austria,18/6/2021,77.91741,21.30268943,8.709142857,0.524574771,2021
Belgium,18/6/2021,89.40691,47.99027929,16.75414286,0.596021871,2021
Canada,18/6/2021,88.68131,30.56131071,12.55628571,0.57037965,2021
Chile,18/6/2021,114.38943,322.3749629,165.0052857,5.835516571,2021
Czechia,18/6/2021,72.76163,15.24701557,1.701571429,0.260044421,2021
Denmark,18/6/2021,74.784874,60.03968857,3.035714286,0.134835191,2021
Estonia,18/6/2021,67.70857,32.80199786,3.016,0.21162578,2021
Finland,18/6/2021,71.00775,29.87589057,0.902,0.014657618,2021
France,18/6/2021,78.20912,40.67446,23.82371429,0.715965486,2021
Germany,18/6/2021,86.12568,15.666377,10.684,0.089558209,2021
Israel,18/6/2021,118.088264,2.475036414,1.814142857,0.047079496,2021
Italy,18/6/2021,81.99585,23.86681843,6.335,0.819145686,2021
Japan,18/6/2021,35.496067,12.39860643,7.6,0.449641336,2021
Latvia,18/6/2021,56.73956,68.74116857,22.695,2.1481615,2021
Lithuania,18/6/2021,75.77036,41.69408214,12.41542857,1.405499943,2021
Netherlands,18/6/2021,69.755325,54.88098171,5.001857143,0.128801836,2021
Portugal,18/6/2021,75.67425,96.91897714,9.652714286,0.254683904,2021
Slovenia,18/6/2021,68.14181,45.59739386,16.039,0.820097071,2021
Spain,18/6/2021,81.14112,71.12589429,15.02485714,0.401093893,2021
Sweden,18/6/2021,71.16929,46.60238071,6.852,0.233517859,2021
Switzerland,18/6/2021,81.38727,25.911245,7.387714286,0.243723079,2021
United Kingdom,18/6/2021,111.41763,130.2846,3.451428571,0.2017489,2021
United States,18/6/2021,98.423615,35.98798571,10.92171429,0.840027429,2021
Austria,25/6/2021,84.73965,13.51061457,6.935571429,0.432267623,2021
Belgium,25/6/2021,96.48784,32.16589929,12.32971429,0.434745379,2021
Canada,25/6/2021,98.18871,21.18395386,10.70285714,0.604549863,2021
Chile,25/6/2021,119.06279,251.9584143,154.934,5.720705929,2021
Czechia,25/6/2021,78.97961,10.73830486,1.320571429,0.175912401,2021
Denmark,25/6/2021,81.811676,35.74169571,2.501428571,0.051859689,2021
Estonia,25/6/2021,71.312325,20.99630129,3.771,0.136045144,2021
Finland,25/6/2021,75.72095,36.97750571,1.108428571,0.036644044,2021
France,25/6/2021,84.50702,26.38118443,18.966,0.56769236,2021
Germany,25/6/2021,92.42324,9.432737429,8.077571429,0.059220064,2021
Israel,25/6/2021,119.25812,13.09930857,1.647714286,0.024660688,2021
Italy,25/6/2021,88.49714,14.78638471,4.677428571,0.540506103,2021
Japan,25/6/2021,43.78224,11.829943,6.93,0.315761191,2021
Latvia,25/6/2021,60.199898,38.62350857,21.074,1.8226825,2021
Lithuania,25/6/2021,80.35948,20.28556571,10.64928571,0.883871086,2021
Netherlands,25/6/2021,77.683426,37.85406329,2.936285714,0.075229393,2021
Portugal,25/6/2021,82.724915,125.7394,11.18285714,0.27231587,2021
Slovenia,25/6/2021,70.79414,22.374177,9.636857143,0.463113617,2021
Spain,25/6/2021,89.47194,83.66007714,12.90157143,0.352023901,2021
Sweden,25/6/2021,77.26134,30.92554914,4.766857143,0.171246429,2021
Switzerland,25/6/2021,86.72193,14.80211529,5.066857143,0.129985641,2021
United Kingdom,25/6/2021,114.77787,201.0029757,4.111571429,0.258921071,2021
United States,25/6/2021,99.59035,35.81911943,10.67714286,0.838294526,2021
Austria,2/7/2021,91.647964,10.53652329,5.113857143,0.364725823,2021
Belgium,2/7/2021,103.22387,40.15434557,9.302571429,0.305022964,2021
Canada,2/7/2021,107.106155,15.85550329,8.596714286,0.547774757,2021
Chile,2/7/2021,123.10136,189.7810986,141.4454286,5.836560371,2021
Czechia,2/7/2021,83.147865,12.55096671,0.884857143,0.09369247,2021
Denmark,2/7/2021,89.03944,46.30032857,1.554285714,0.110633997,2021
Estonia,2/7/2021,74.69165,22.145127,4.525,0.10581289,2021
Finland,2/7/2021,81.57612,48.40678114,1.649857143,0.106267725,2021
France,2/7/2021,90.59472,28.86404514,15.60171429,0.420054246,2021
Germany,2/7/2021,98.10695,7.683560571,6.256,0.044900459,2021
Israel,2/7/2021,120.52419,27.38457286,1.557142857,0.004483761,2021
Italy,2/7/2021,94.73164,12.49359786,3.271428571,0.446713407,2021
Japan,2/7/2021,52.78775,12.46195514,6.922,0.226453344,2021
Latvia,2/7/2021,63.333824,31.51721786,19.453,1.388710429,2021
Lithuania,2/7/2021,83.08718,11.96848371,7.220428571,0.492649457,2021
Netherlands,2/7/2021,85.94329,50.56668857,2.285428571,0.063831,2021
Portugal,2/7/2021,90.73635,181.5210457,12.55957143,0.378107637,2021
Slovenia,2/7/2021,73.59242,13.38205471,6.334714286,0.164019404,2021
Spain,2/7/2021,97.457794,193.8461171,12.70914286,0.286312771,2021
Sweden,2/7/2021,84.26808,25.95356457,3.182285714,0.124542857,2021
Switzerland,2/7/2021,91.55132,14.52125314,3.399571429,0.085883373,2021
United Kingdom,2/7/2021,117.44342,326.96972,5.457571429,0.331059779,2021
United States,2/7/2021,100.51611,39.465336,11.76028571,0.76407955,2021
Australia,9/7/2021,37.32891,2.568060171,0.780285714,0.007789081,2021
Austria,9/7/2021,97.18631,12.91174414,4.154857143,0.279172837,2021
Belgium,9/7/2021,110.61652,70.70397286,7.476285714,0.1910776,2021
Canada,9/7/2021,114.79766,13.81002157,7.221571429,0.350113236,2021
Chile,9/7/2021,127.617355,147.3052971,119.9478571,5.8344726,2021
Czechia,9/7/2021,88.24436,17.21838171,0.816714286,0.047802281,2021
Denmark,9/7/2021,97.69196,78.67806,1.675714286,0.076060874,2021
Estonia,9/7/2021,77.683,29.61249486,2.262,0.030232254,2021
Finland,9/7/2021,87.21832,62.6833,1.521285714,0.073288087,2021
France,9/7/2021,96.715355,45.84782543,13.86571429,0.33401138,2021
Germany,9/7/2021,103.36882,8.922084857,5.063714286,0.042473406,2021
