Country,Code,Day,"COVID-19 doses (cumulative, per hundred)","Daily new confirmed cases of COVID-19 per million people (rolling 7-day average, right-aligned)",Daily ICU occupancy per million,"Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)"
Australia,AUS,4/4/2021,3.2224321,0.47980744,0.115,0.005452357
Australia,AUS,5/4/2021,3.263171,0.47980744,0.076,0.005452357
Australia,AUS,6/4/2021,3.5125928,0.47980744,0.076,0.005452357
Australia,AUS,7/4/2021,3.8022003,0.47980744,0.076,0.005452357
Australia,AUS,8/4/2021,4.1124825,0.47980744,0.076,0.005452357
Australia,AUS,9/4/2021,4.346653,0.47980744,0.038,0.005452357
Australia,AUS,10/4/2021,4.452382,0.47980744,0.038,0.005452357
Australia,AUS,11/4/2021,4.4971666,0.31078437,0.038,0.0
Australia,AUS,12/4/2021,4.7123456,0.31078437,0.076,0.0
Australia,AUS,13/4/2021,4.9451265,0.31078437,0.076,0.0
Australia,AUS,14/4/2021,5.1879916,0.31078437,0.076,0.0
Australia,AUS,15/4/2021,5.4218454,0.31078437,0.076,0.0
Australia,AUS,16/4/2021,5.627872,0.31078437,0.076,0.0
Australia,AUS,17/4/2021,5.713189,0.31078437,0.115,0.0
Australia,AUS,18/4/2021,6.0553293,0.62156874,0.115,0.010904714
Australia,AUS,19/4/2021,6.3100142,0.62156874,0.115,0.010904714
Australia,AUS,20/4/2021,6.557413,0.62156874,0.038,0.010904714
Australia,AUS,21/4/2021,6.8153844,0.62156874,0.038,0.010904714
Australia,AUS,22/4/2021,7.0821795,0.62156874,0.038,0.010904714
Australia,AUS,23/4/2021,7.305248,0.62156874,0.038,0.010904714
Australia,AUS,24/4/2021,7.3816953,0.62156874,0.038,0.010904714
Australia,AUS,25/4/2021,7.3947024,0.8014965,0.038,0.0
Australia,AUS,26/4/2021,7.51627,0.8014965,0.038,0.0
Australia,AUS,27/4/2021,7.7460594,0.8014965,0.076,0.0
Australia,AUS,28/4/2021,8.061852,0.8014965,0.076,0.0
Australia,AUS,29/4/2021,8.318557,0.8014965,0.076,0.0
Australia,AUS,30/4/2021,8.529617,0.8014965,0.076,0.0
Australia,AUS,1/5/2021,8.603012,0.8014965,0.076,0.0
Australia,AUS,2/5/2021,8.627976,0.87237716,0.038,0.0
Australia,AUS,3/5/2021,8.84306,0.87237716,0.038,0.0
Australia,AUS,4/5/2021,9.145892,0.87237716,0.038,0.0
Australia,AUS,5/5/2021,9.440595,0.87237716,0.038,0.0
Australia,AUS,6/5/2021,9.749751,0.87237716,0.038,0.0
Australia,AUS,7/5/2021,10.029107,0.87237716,0.038,0.0
Australia,AUS,8/5/2021,10.130679,0.87237716,0.076,0.0
Australia,AUS,9/5/2021,10.164583,0.5288786,0.076,0.0
Australia,AUS,10/5/2021,10.442763,0.5288786,0.076,0.0
Australia,AUS,11/5/2021,10.734275,0.5288786,0.115,0.0
Australia,AUS,12/5/2021,11.048325,0.5288786,0.115,0.0
Australia,AUS,13/5/2021,11.376075,0.5288786,0.115,0.0
Australia,AUS,14/5/2021,11.666724,0.5288786,0.115,0.0
Australia,AUS,15/5/2021,11.790335,0.5288786,0.115,0.0
Australia,AUS,16/5/2021,11.832138,0.28352258,0.115,0.0
Australia,AUS,17/5/2021,12.149634,0.28352258,0.115,0.0
Australia,AUS,18/5/2021,12.514238,0.28352258,0.038,0.0
Australia,AUS,19/5/2021,12.868706,0.28352258,0.038,0.0
Australia,AUS,20/5/2021,13.254745,0.28352258,0.038,0.0
Australia,AUS,21/5/2021,13.596797,0.28352258,0.038,0.0
Australia,AUS,22/5/2021,13.739803,0.28352258,0.038,0.0
Australia,AUS,23/5/2021,13.789759,0.19628486,0.038,0.0
Australia,AUS,24/5/2021,14.085813,0.19628486,0.038,0.0
Australia,AUS,25/5/2021,14.485256,0.19628486,0.038,0.0
Australia,AUS,26/5/2021,14.910385,0.19628486,0.076,0.0
Australia,AUS,27/5/2021,15.386973,0.19628486,0.076,0.0
Australia,AUS,28/5/2021,15.851116,0.19628486,0.038,0.0
Australia,AUS,29/5/2021,16.07916,0.19628486,0.038,0.0
Australia,AUS,30/5/2021,16.196337,0.47435507,0.038,0.0
Australia,AUS,31/5/2021,16.651049,0.47435507,0.038,0.0
Australia,AUS,1/6/2021,17.180437,0.47435507,0.038,0.0
Australia,AUS,2/6/2021,17.719572,0.47435507,0.0,0.0
Australia,AUS,3/6/2021,18.26787,0.47435507,0.0,0.0
Australia,AUS,4/6/2021,18.806952,0.47435507,0.0,0.0
Australia,AUS,5/6/2021,19.14566,0.47435507,0.0,0.0
Australia,AUS,6/6/2021,19.374893,1.9464916,0.0,0.0
Australia,AUS,7/6/2021,19.86176,1.9464916,0.0,0.0
Australia,AUS,8/6/2021,20.399467,1.9464916,0.0,0.0
Australia,AUS,9/6/2021,20.944517,1.9464916,0.0,0.0
Australia,AUS,10/6/2021,21.529755,1.9464916,0.0,0.0
Australia,AUS,11/6/2021,22.037048,1.9464916,0.0,0.0
Australia,AUS,12/6/2021,22.269184,1.9464916,0.0,0.0
Australia,AUS,13/6/2021,22.393427,0.31623673,0.038,0.0
Australia,AUS,14/6/2021,22.637487,0.31623673,0.038,0.0
Australia,AUS,15/6/2021,23.217903,0.31623673,0.038,0.0
Australia,AUS,16/6/2021,23.737007,0.31623673,0.038,0.0
Australia,AUS,17/6/2021,24.276436,0.31623673,0.038,0.0
Australia,AUS,18/6/2021,24.775692,0.31623673,0.038,0.0
Australia,AUS,19/6/2021,25.022068,0.31623673,0.038,0.0
Australia,AUS,20/6/2021,25.154552,0.47435507,0.038,0.0
Australia,AUS,21/6/2021,25.645538,0.47435507,0.038,0.0
Australia,AUS,22/6/2021,26.183273,0.47435507,0.0,0.0
Australia,AUS,23/6/2021,26.71349,0.47435507,0.0,0.0
Australia,AUS,24/6/2021,27.241844,0.47435507,0.038,0.0
Australia,AUS,25/6/2021,27.69974,0.47435507,0.038,0.0
Australia,AUS,26/6/2021,27.962,0.47435507,0.038,0.0
Australia,AUS,27/6/2021,28.14652,1.281304,0.076,0.0
Australia,AUS,28/6/2021,28.627548,1.281304,0.038,0.0
Australia,AUS,29/6/2021,29.180523,1.281304,0.038,0.0
Australia,AUS,30/6/2021,29.55055,1.281304,0.115,0.0
Australia,AUS,1/7/2021,30.257845,1.281304,0.153,0.0
Australia,AUS,2/7/2021,30.848726,1.281304,0.229,0.0
Australia,AUS,3/7/2021,31.203623,1.281304,0.267,0.0
Australia,AUS,4/7/2021,31.39571,1.5048506,0.267,0.0
Australia,AUS,5/7/2021,31.911125,1.5048506,0.344,0.0
Australia,AUS,6/7/2021,32.519745,1.5048506,0.306,0.0
Australia,AUS,7/7/2021,33.090828,1.5048506,0.497,0.0
Australia,AUS,8/7/2021,33.68909,1.5048506,0.458,0.0
Australia,AUS,9/7/2021,34.241856,1.5048506,0.688,0.0
Australia,AUS,10/7/2021,34.618423,1.5048506,0.649,0.0
Australia,AUS,11/7/2021,34.822304,2.993344,0.764,0.010904714
Australia,AUS,12/7/2021,35.379986,2.993344,0.879,0.010904714
Australia,AUS,13/7/2021,36.024696,2.993344,0.84,0.010904714
Australia,AUS,14/7/2021,36.673622,2.993344,0.84,0.010904714
Australia,AUS,15/7/2021,37.32891,2.993344,0.802,0.010904714
Australia,AUS,16/7/2021,37.950104,2.993344,0.764,0.010904714
Australia,AUS,17/7/2021,38.34142,2.993344,0.764,0.010904714
Australia,AUS,18/7/2021,38.560223,4.7708125,0.993,0.027261786
Australia,AUS,19/7/2021,39.19831,4.7708125,1.108,0.027261786
Australia,AUS,20/7/2021,39.860237,4.7708125,0.993,0.027261786
Australia,AUS,21/7/2021,40.604256,4.7708125,1.184,0.027261786
Australia,AUS,22/7/2021,41.322475,4.7708125,1.337,0.027261786
Australia,AUS,23/7/2021,42.026108,4.7708125,1.566,0.027261786
Australia,AUS,24/7/2021,42.48021,4.7708125,1.757,0.027261786
Australia,AUS,25/7/2021,42.74575,6.8699703,1.795,0.027261786
Australia,AUS,26/7/2021,43.431477,6.8699703,1.91,0.027261786
Australia,AUS,27/7/2021,44.161953,6.8699703,2.254,0.027261786
Australia,AUS,28/7/2021,45.01391,6.8699703,2.216,0.027261786
Australia,AUS,29/7/2021,45.79609,6.8699703,2.368,0.027261786
Australia,AUS,30/7/2021,46.600525,6.8699703,2.177,0.027261786
Australia,AUS,31/7/2021,47.074833,6.8699703,2.254,0.027261786
Australia,AUS,1/8/2021,47.365112,9.08908,2.254,0.0381665
Australia,AUS,2/8/2021,48.087654,9.08908,2.216,0.0381665
Australia,AUS,3/8/2021,48.92385,9.08908,2.177,0.0381665
Australia,AUS,4/8/2021,49.773808,9.08908,2.139,0.0381665
Australia,AUS,5/8/2021,50.689445,9.08908,2.101,0.0381665
Australia,AUS,6/8/2021,51.59014,9.08908,2.33,0.0381665
Australia,AUS,7/8/2021,52.185287,9.08908,2.368,0.0381665
Australia,AUS,8/8/2021,52.51889,12.611302,2.674,0.087237716
Australia,AUS,9/8/2021,53.3501,12.611302,2.368,0.087237716
Australia,AUS,10/8/2021,54.366337,12.611302,2.445,0.087237716
Australia,AUS,11/8/2021,55.36998,12.611302,2.483,0.087237716
Australia,AUS,12/8/2021,56.399685,12.611302,2.559,0.087237716
Australia,AUS,13/8/2021,57.464615,12.611302,2.598,0.087237716
Australia,AUS,14/8/2021,58.092686,12.611302,2.521,0.087237716
Australia,AUS,15/8/2021,58.4526,19.699368,2.636,0.14721365
Australia,AUS,16/8/2021,59.516785,19.699368,2.789,0.14721365
Australia,AUS,17/8/2021,60.55987,19.699368,3.056,0.14721365
Australia,AUS,18/8/2021,61.736713,19.699368,3.285,0.14721365
Australia,AUS,19/8/2021,62.891956,19.699368,3.323,0.14721365
Australia,AUS,20/8/2021,64.07453,19.699368,3.553,0.14721365
Australia,AUS,21/8/2021,64.82103,19.699368,4.049,0.14721365
Australia,AUS,22/8/2021,65.352615,33.43931,4.24,0.11995186
Australia,AUS,23/8/2021,66.45629,33.43931,4.546,0.11995186
Australia,AUS,24/8/2021,67.62455,33.43931,4.775,0.11995186
Australia,AUS,25/8/2021,68.899284,33.43931,5.043,0.11995186
Australia,AUS,26/8/2021,70.068855,33.43931,5.119,0.11995186
Australia,AUS,27/8/2021,71.27329,33.43931,5.386,0.11995186
Australia,AUS,28/8/2021,72.11353,33.43931,5.348,0.11995186
Australia,AUS,29/8/2021,72.716965,44.382187,5.921,0.109047145
Australia,AUS,30/8/2021,73.77259,44.382187,6.189,0.109047145
Australia,AUS,31/8/2021,75.04726,44.382187,6.685,0.109047145
Australia,AUS,1/9/2021,76.30616,44.382187,7.029,0.109047145
Australia,AUS,2/9/2021,77.45372,44.382187,6.838,0.109047145
Australia,AUS,3/9/2021,78.64266,44.382187,7.564,0.109047145
Australia,AUS,4/9/2021,79.45597,44.382187,7.64,0.109047145
Australia,AUS,5/9/2021,79.95315,60.488453,7.793,0.28352258
Australia,AUS,6/9/2021,80.9389,60.488453,8.519,0.28352258
Australia,AUS,7/9/2021,82.06046,60.488453,8.748,0.28352258
Australia,AUS,8/9/2021,83.24645,60.488453,9.015,0.28352258
Australia,AUS,9/9/2021,84.46115,60.488453,9.321,0.28352258
Australia,AUS,10/9/2021,85.61675,60.488453,9.856,0.28352258
Australia,AUS,11/9/2021,86.3621,60.488453,9.818,0.28352258
Australia,AUS,12/9/2021,86.86925,68.677895,10.047,0.305332
Australia,AUS,13/9/2021,88.16809,68.677895,10.658,0.305332
Australia,AUS,14/9/2021,89.319046,68.677895,10.658,0.305332
Australia,AUS,15/9/2021,90.48344,68.677895,10.811,0.305332
Australia,AUS,16/9/2021,91.63423,68.677895,10.658,0.305332
Australia,AUS,17/9/2021,92.92216,68.677895,11.116,0.305332
Australia,AUS,18/9/2021,93.786354,68.677895,11.116,0.305332
Australia,AUS,19/9/2021,94.44386,67.06945,11.346,0.4198315
Australia,AUS,20/9/2021,95.66655,67.06945,11.689,0.4198315
Australia,AUS,21/9/2021,96.93008,67.06945,11.537,0.4198315
Australia,AUS,22/9/2021,98.21413,67.06945,11.269,0.4198315
Australia,AUS,23/9/2021,99.538284,67.06945,11.498,0.4198315
Australia,AUS,24/9/2021,100.72317,67.06945,11.384,0.4198315
Australia,AUS,25/9/2021,101.55789,67.06945,11.422,0.4198315
Australia,AUS,26/9/2021,102.111176,68.14356,11.155,0.51797396
Australia,AUS,27/9/2021,103.2666,68.14356,11.346,0.51797396
Australia,AUS,28/9/2021,104.52976,68.14356,11.307,0.51797396
Australia,AUS,29/9/2021,105.70473,68.14356,11.575,0.51797396
Australia,AUS,30/9/2021,107.003174,68.14356,11.46,0.51797396
Australia,AUS,1/10/2021,108.2474,68.14356,11.537,0.51797396
Australia,AUS,2/10/2021,109.05146,68.14356,11.422,0.51797396
Australia,AUS,3/10/2021,109.5787,83.971756,11.307,0.5997593
Australia,AUS,4/10/2021,110.28565,83.971756,11.384,0.5997593
Australia,AUS,5/10/2021,111.62093,83.971756,11.116,0.5997593
Australia,AUS,6/10/2021,112.90124,83.971756,11.689,0.5997593
Australia,AUS,7/10/2021,114.1631,83.971756,11.193,0.5997593
Australia,AUS,8/10/2021,115.42418,83.971756,10.964,0.5997593
Australia,AUS,9/10/2021,116.323524,83.971756,11.193,0.5997593
Australia,AUS,10/10/2021,116.95558,83.317474,11.307,0.64883053
Australia,AUS,11/10/2021,118.14737,83.317474,11.804,0.64883053
Australia,AUS,12/10/2021,119.43068,83.317474,11.689,0.64883053
Australia,AUS,13/10/2021,120.646126,83.317474,11.307,0.64883053
Australia,AUS,14/10/2021,121.839676,83.317474,11.88,0.64883053
Australia,AUS,15/10/2021,122.98076,83.317474,11.919,0.64883053
Australia,AUS,16/10/2021,123.72844,83.317474,11.384,0.64883053
Australia,AUS,17/10/2021,124.33551,83.67733,11.346,0.57249755
Australia,AUS,18/10/2021,125.39435,83.67733,11.002,0.57249755
Australia,AUS,19/10/2021,126.44527,83.67733,10.696,0.57249755
Australia,AUS,20/10/2021,127.49244,83.67733,10.543,0.57249755
Australia,AUS,21/10/2021,128.55005,83.67733,10.773,0.57249755
Australia,AUS,22/10/2021,129.58118,83.67733,10.658,0.57249755
Australia,AUS,23/10/2021,130.31342,83.67733,10.543,0.57249755
Australia,AUS,24/10/2021,130.79259,75.01898,10.62,0.5888546
Australia,AUS,25/10/2021,131.67967,75.01898,10.123,0.5888546
Australia,AUS,26/10/2021,132.5358,75.01898,9.206,0.5888546
Australia,AUS,27/10/2021,133.36661,75.01898,8.633,0.5888546
Australia,AUS,28/10/2021,134.21947,75.01898,8.251,0.5888546
Australia,AUS,29/10/2021,135.00949,75.01898,8.442,0.5888546
Australia,AUS,30/10/2021,135.55162,75.01898,8.06,0.5888546
Australia,AUS,31/10/2021,135.88454,54.77438,8.251,0.610664
Australia,AUS,1/11/2021,136.7324,54.77438,7.755,0.610664
Australia,AUS,2/11/2021,137.3606,54.77438,7.144,0.610664
Australia,AUS,3/11/2021,138.10419,54.77438,6.876,0.610664
Australia,AUS,4/11/2021,138.8462,54.77438,6.532,0.610664
Australia,AUS,5/11/2021,139.5982,54.77438,6.189,0.610664
Australia,AUS,6/11/2021,140.05989,54.77438,5.692,0.610664
Australia,AUS,7/11/2021,140.31342,52.702484,5.348,0.5288786
Australia,AUS,8/11/2021,140.90599,52.702484,5.081,0.5288786
Australia,AUS,9/11/2021,141.47577,52.702484,4.775,0.5288786
Australia,AUS,10/11/2021,142.06348,52.702484,4.546,0.5288786
Australia,AUS,11/11/2021,142.68147,52.702484,4.431,0.5288786
Australia,AUS,12/11/2021,143.29254,52.702484,6.571,0.5288786
Australia,AUS,13/11/2021,143.63742,52.702484,6.838,0.5288786
Australia,AUS,14/11/2021,143.87144,47.44096,6.914,0.3598556
Australia,AUS,15/11/2021,144.40627,47.44096,6.341,0.3598556
Australia,AUS,16/11/2021,144.92673,47.44096,5.998,0.3598556
Australia,AUS,17/11/2021,145.41678,47.44096,6.036,0.3598556
Australia,AUS,18/11/2021,145.90459,47.44096,5.501,0.3598556
Australia,AUS,19/11/2021,146.36382,47.44096,5.463,0.3598556
Australia,AUS,20/11/2021,146.63875,47.44096,5.577,0.3598556
Australia,AUS,21/11/2021,146.72786,50.870495,4.966,0.44164094
Australia,AUS,22/11/2021,147.2717,50.870495,5.119,0.44164094
Australia,AUS,23/11/2021,147.6864,50.870495,5.463,0.44164094
Australia,AUS,24/11/2021,148.0901,50.870495,4.966,0.44164094
Australia,AUS,25/11/2021,148.49431,50.870495,4.966,0.44164094
Australia,AUS,26/11/2021,148.89246,50.870495,4.622,0.44164094
Australia,AUS,27/11/2021,149.08925,50.870495,4.813,0.44164094
Australia,AUS,28/11/2021,149.21419,53.12777,4.813,0.305332
Australia,AUS,29/11/2021,149.57758,53.12777,4.737,0.305332
Australia,AUS,30/11/2021,149.92929,53.12777,4.546,0.305332
Australia,AUS,1/12/2021,150.283,53.12777,4.508,0.305332
Australia,AUS,2/12/2021,150.6606,53.12777,4.393,0.305332
Australia,AUS,3/12/2021,151.03568,53.12777,4.431,0.305332
Australia,AUS,4/12/2021,151.22253,53.12777,4.278,0.305332
Australia,AUS,5/12/2021,151.33936,57.391514,4.508,0.28352258
Australia,AUS,6/12/2021,151.6707,57.391514,5.081,0.28352258
Australia,AUS,7/12/2021,152.00783,57.391514,4.775,0.28352258
Australia,AUS,8/12/2021,152.37093,57.391514,4.699,0.28352258
Australia,AUS,9/12/2021,152.73943,57.391514,4.966,0.28352258
Australia,AUS,10/12/2021,153.06865,57.391514,5.31,0.28352258
Australia,AUS,11/12/2021,153.25665,57.391514,5.348,0.28352258
Australia,AUS,12/12/2021,153.344,73.07794,5.425,0.19628486
Australia,AUS,13/12/2021,153.92995,73.07794,5.386,0.19628486
Australia,AUS,14/12/2021,154.54643,73.07794,5.845,0.19628486
Australia,AUS,15/12/2021,155.24506,73.07794,5.692,0.19628486
Australia,AUS,16/12/2021,156.0023,73.07794,5.425,0.19628486
Australia,AUS,17/12/2021,156.79857,73.07794,5.654,0.19628486
Australia,AUS,18/12/2021,157.19992,73.07794,5.577,0.19628486
Australia,AUS,19/12/2021,157.44211,171.68929,5.768,0.2944273
Australia,AUS,20/12/2021,158.1836,171.68929,5.959,0.2944273
Australia,AUS,21/12/2021,158.97285,171.68929,5.959,0.2944273
Australia,AUS,22/12/2021,159.79454,171.68929,6.15,0.2944273
Australia,AUS,23/12/2021,160.52869,171.68929,6.571,0.2944273
Australia,AUS,24/12/2021,,171.68929,6.38,0.2944273
Australia,AUS,25/12/2021,,171.68929,6.532,0.2944273
Australia,AUS,26/12/2021,161.07774,543.949,6.838,0.37621266
Australia,AUS,27/12/2021,161.19623,543.949,7.258,0.37621266
Australia,AUS,28/12/2021,161.33777,543.949,6.532,0.37621266
Australia,AUS,29/12/2021,161.90482,543.949,6.38,0.37621266
Australia,AUS,30/12/2021,162.51501,543.949,6.532,0.37621266
Australia,AUS,31/12/2021,,543.949,6.953,0.37621266
Australia,AUS,1/1/2022,,543.949,7.411,0.37621266
Australia,AUS,2/1/2022,163.23152,1579.079,8.29,0.5615928
Australia,AUS,3/1/2022,163.40106,1579.079,9.054,0.5615928
Australia,AUS,4/1/2022,164.20982,1579.079,9.474,0.5615928
Australia,AUS,5/1/2022,165.20811,1579.079,9.856,0.5615928
Australia,AUS,6/1/2022,166.24736,1579.079,10.505,0.5615928
Australia,AUS,7/1/2022,167.25961,1579.079,11.193,0.5615928
Australia,AUS,8/1/2022,167.8834,1579.079,11.46,0.5615928
Australia,AUS,9/1/2022,168.26315,3210.419,12.415,1.1940663
Australia,AUS,10/1/2022,169.3618,3210.419,13.065,1.1940663
Australia,AUS,11/1/2022,170.60701,3210.419,13.332,1.1940663
Australia,AUS,12/1/2022,171.92389,3210.419,13.332,1.1940663
Australia,AUS,13/1/2022,173.24292,3210.419,13.791,1.1940663
Australia,AUS,14/1/2022,174.53223,3210.419,14.669,1.1940663
Australia,AUS,15/1/2022,175.25919,3210.419,14.975,1.1940663
Australia,AUS,16/1/2022,175.69745,2520.761,15.701,2.3990371
Australia,AUS,17/1/2022,176.9472,2520.761,16.006,2.3990371
Australia,AUS,18/1/2022,178.17053,2520.761,16.197,2.3990371
Australia,AUS,19/1/2022,179.43456,2520.761,15.93,2.3990371
Australia,AUS,20/1/2022,180.77505,2520.761,16.197,2.3990371
Australia,AUS,21/1/2022,182.04994,2520.761,15.93,2.3990371
Australia,AUS,22/1/2022,182.778,2520.761,14.669,2.3990371
Australia,AUS,23/1/2022,183.23811,1897.2023,15.051,3.5985558
Australia,AUS,24/1/2022,184.4608,1897.2023,15.089,3.5985558
Australia,AUS,25/1/2022,185.68742,1897.2023,14.211,3.5985558
Australia,AUS,26/1/2022,186.00105,1897.2023,14.593,3.5985558
Australia,AUS,27/1/2022,187.15887,1897.2023,14.937,3.5985558
Australia,AUS,28/1/2022,188.32838,1897.2023,15.051,3.5985558
Australia,AUS,29/1/2022,188.98767,1897.2023,14.02,3.5985558
Australia,AUS,30/1/2022,189.33348,1460.234,14.173,3.6530795
Australia,AUS,31/1/2022,190.32217,1460.234,14.173,3.6530795
Australia,AUS,1/2/2022,191.3376,1460.234,13.294,3.6530795
Australia,AUS,2/2/2022,192.36124,1460.234,13.026,3.6530795
Australia,AUS,3/2/2022,193.32587,1460.234,11.957,3.6530795
Australia,AUS,4/2/2022,194.26776,1460.234,11.537,3.6530795
Australia,AUS,5/2/2022,194.7555,1460.234,10.849,3.6530795
Australia,AUS,6/2/2022,195.0241,1096.5344,11.155,3.1678195
Australia,AUS,7/2/2022,195.84721,1096.5344,10.352,3.1678195
Australia,AUS,8/2/2022,196.6852,1096.5344,10.467,3.1678195
Australia,AUS,9/2/2022,197.50125,1096.5344,10.2,3.1678195
Australia,AUS,10/2/2022,198.26842,1096.5344,9.856,3.1678195
Australia,AUS,11/2/2022,199.04095,1096.5344,9.818,3.1678195
Australia,AUS,12/2/2022,199.45428,1096.5344,8.519,3.1678195
Australia,AUS,13/2/2022,199.64275,936.4642,8.824,2.3772278
Australia,AUS,14/2/2022,200.27852,936.4642,8.481,2.3772278
Australia,AUS,15/2/2022,200.89008,936.4642,8.519,2.3772278
Australia,AUS,16/2/2022,201.48575,936.4642,8.557,2.3772278
Australia,AUS,17/2/2022,202.0592,936.4642,7.946,2.3772278
Australia,AUS,18/2/2022,202.651,936.4642,7.258,2.3772278
Australia,AUS,19/2/2022,202.9831,936.4642,7.029,2.3772278
Australia,AUS,20/2/2022,203.14041,874.71625,6.838,1.7665638
Australia,AUS,21/2/2022,203.67705,874.71625,6.532,1.7665638
Australia,AUS,22/2/2022,204.18109,874.71625,6.571,1.7665638
Australia,AUS,23/2/2022,204.6543,874.71625,5.998,1.7665638
Australia,AUS,24/2/2022,205.12427,874.71625,5.998,1.7665638
Australia,AUS,25/2/2022,205.58844,874.71625,5.73,1.7665638
Australia,AUS,26/2/2022,205.84264,874.71625,5.234,1.7665638
Australia,AUS,27/2/2022,205.95967,874.56903,5.195,1.3194705
Australia,AUS,28/2/2022,206.34912,874.56903,5.004,1.3194705
Australia,AUS,1/3/2022,206.69263,874.56903,4.622,1.3194705
Australia,AUS,2/3/2022,207.02232,874.56903,4.508,1.3194705
Australia,AUS,3/3/2022,207.3504,874.56903,4.202,1.3194705
Australia,AUS,4/3/2022,207.6965,874.56903,4.278,1.3194705
Australia,AUS,5/3/2022,207.8918,874.56903,4.317,1.3194705
Australia,AUS,6/3/2022,207.97841,1067.119,4.47,0.82330596
Australia,AUS,7/3/2022,208.27472,1067.119,4.278,0.82330596
Australia,AUS,8/3/2022,208.61555,1067.119,4.278,0.82330596
Australia,AUS,9/3/2022,208.95988,1067.119,4.126,0.82330596
Australia,AUS,10/3/2022,209.3136,1067.119,3.858,0.82330596
Australia,AUS,11/3/2022,209.71965,1067.119,3.705,0.82330596
Australia,AUS,12/3/2022,209.99387,1067.119,4.126,0.82330596
Australia,AUS,13/3/2022,210.12508,1318.6417,4.278,0.76333004
Australia,AUS,14/3/2022,210.40572,1318.6417,4.011,0.76333004
Australia,AUS,15/3/2022,210.77217,1318.6417,4.011,0.76333004
Australia,AUS,16/3/2022,211.12543,1318.6417,3.667,0.76333004
Australia,AUS,17/3/2022,211.47346,1318.6417,3.514,0.76333004
Australia,AUS,18/3/2022,211.8521,1318.6417,3.247,0.76333004
Australia,AUS,19/3/2022,212.12082,1318.6417,3.323,0.76333004
Australia,AUS,20/3/2022,212.25916,1784.2294,3.323,0.75787765
Australia,AUS,21/3/2022,212.58928,1784.2294,3.629,0.75787765
Australia,AUS,22/3/2022,212.90456,1784.2294,3.629,0.75787765
Australia,AUS,23/3/2022,213.17635,1784.2294,3.896,0.75787765
Australia,AUS,24/3/2022,213.47635,1784.2294,3.667,0.75787765
Australia,AUS,25/3/2022,213.79965,1784.2294,3.82,0.75787765
Australia,AUS,26/3/2022,214.0286,1784.2294,3.896,0.75787765
Australia,AUS,27/3/2022,214.1438,2103.3123,4.317,0.81240124
Australia,AUS,28/3/2022,214.4168,2103.3123,4.546,0.81240124
Australia,AUS,29/3/2022,214.65952,2103.3123,3.896,0.81240124
Australia,AUS,30/3/2022,214.88951,2103.3123,3.4,0.81240124
Australia,AUS,31/3/2022,215.11667,2103.3123,3.362,0.81240124
Australia,AUS,1/4/2022,215.34286,2103.3123,3.629,0.81240124
Australia,AUS,2/4/2022,215.49503,2103.3123,3.935,0.81240124
Australia,AUS,3/4/2022,215.57034,2159.0354,4.087,1.0904715
Australia,AUS,4/4/2022,215.76474,2159.0354,4.355,1.0904715
Australia,AUS,5/4/2022,215.94394,2159.0354,4.087,1.0904715
Australia,AUS,6/4/2022,216.11546,2159.0354,3.896,1.0904715
Australia,AUS,7/4/2022,216.28346,2159.0354,3.629,1.0904715
Australia,AUS,8/4/2022,216.46205,2159.0354,3.935,1.0904715
Australia,AUS,9/4/2022,216.55109,2159.0354,4.317,1.0904715
Australia,AUS,10/4/2022,217.17744,1961.5674,4.622,1.0795667
Australia,AUS,11/4/2022,217.38147,1961.5674,4.966,1.0795667
Australia,AUS,12/4/2022,217.54662,1961.5674,4.813,1.0795667
Australia,AUS,13/4/2022,217.69444,1961.5674,4.813,1.0795667
Australia,AUS,14/4/2022,217.84593,1961.5674,4.89,1.0795667
Australia,AUS,15/4/2022,217.86003,1961.5674,5.119,1.0795667
Australia,AUS,16/4/2022,217.89577,1961.5674,4.966,1.0795667
Australia,AUS,17/4/2022,218.14285,1669.4246,5.348,1.3630893
Australia,AUS,18/4/2022,218.16768,1669.4246,5.501,1.3630893
Australia,AUS,19/4/2022,218.3042,1669.4246,6.15,1.3630893
Australia,AUS,20/4/2022,218.4321,1669.4246,5.616,1.3630893
Australia,AUS,21/4/2022,218.55855,1669.4246,5.119,1.3630893
Australia,AUS,22/4/2022,218.68823,1669.4246,5.081,1.3630893
Australia,AUS,23/4/2022,218.76018,1669.4246,5.157,1.3630893
Australia,AUS,24/4/2022,219.2934,1577.2688,5.043,1.7174926
Australia,AUS,25/4/2022,219.30502,1577.2688,5.386,1.7174926
Australia,AUS,26/4/2022,219.41127,1577.2688,5.425,1.7174926
Australia,AUS,27/4/2022,219.5038,1577.2688,5.692,1.7174926
