STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COUNTRY,Country,WEEK,Week number,GENDER,Gender,AGE,Age,VARIABLE,Variable,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period,Month
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,BEL,Belgium,31,31,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,21,,A,,,,,,,,8
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,BEL,Belgium,32,32,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,33,,A,,,,,,,,8
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,BEL,Belgium,33,33,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,74,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,BEL,Belgium,34,34,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,41,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,BEL,Belgium,35,35,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,24,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,BEL,Belgium,36,36,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,18,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,BEL,Belgium,37,37,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,17,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,BEL,Belgium,38,38,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,27,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,BEL,Belgium,39,39,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,39,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,BEL,Belgium,40,40,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,82,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,BEL,Belgium,41,41,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,140,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,BEL,Belgium,42,42,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,238,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,BEL,Belgium,43,43,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,505,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,BEL,Belgium,44,44,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,1060,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,BEL,Belgium,45,45,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,1435,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,BEL,Belgium,46,46,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,1336,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,BEL,Belgium,47,47,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,1131,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,BEL,Belgium,48,48,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,882,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,BEL,Belgium,49,49,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,700,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,BEL,Belgium,50,50,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,665,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,BEL,Belgium,51,51,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,654,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,BEL,Belgium,52,52,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,536,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,BEL,Belgium,53,53,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,454,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,1,1,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,0,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,2,2,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,0,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,3,3,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,0,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,4,4,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,0,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,5,5,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,0,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,6,6,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,0,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,7,7,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,0,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,8,8,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,0,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,9,9,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,0,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,10,10,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,0,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,11,11,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,1,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,12,12,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,10,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,13,13,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,24,,A,,,,,,,,4
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,14,14,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,152,,A,,,,,,,,4
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,15,15,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,381,,A,,,,,,,,4
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,16,16,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,738,,A,,,,,,,,4
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,17,17,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,993,,A,,,,,,,,5
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,18,18,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,1083,,A,,,,,,,,5
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,19,19,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,1174,,A,,,,,,,,5
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,20,20,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,990,,A,,,,,,,,5
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,21,21,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,686,,A,,,,,,,,6
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,22,22,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,727,,A,,,,,,,,6
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,23,23,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,724,,A,,,,,,,,6
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,24,24,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,338,,A,,,,,,,,6
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,25,25,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,297,,A,,,,,,,,7
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,26,26,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,157,,A,,,,,,,,7
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,27,27,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,152,,A,,,,,,,,7
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,28,28,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,96,,A,,,,,,,,7
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,29,29,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,79,,A,,,,,,,,8
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,30,30,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,42,,A,,,,,,,,8
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,31,31,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,53,,A,,,,,,,,8
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,32,32,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,35,,A,,,,,,,,8
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,33,33,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,50,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,34,34,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,44,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,35,35,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,49,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,36,36,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,29,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,37,37,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,22,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,38,38,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,41,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,39,39,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,50,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,40,40,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,153,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,41,41,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,175,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,42,42,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,136,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,43,43,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,163,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,44,44,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,216,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,45,45,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,320,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,46,46,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,391,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,47,47,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,500,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,48,48,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,551,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,49,49,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,596,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,50,50,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,748,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,51,51,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,781,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,52,52,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,787,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CAN,Canada,53,53,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,898,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,1,1,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,0,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,2,2,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,0,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,3,3,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,0,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,4,4,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,0,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,5,5,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,0,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,6,6,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,0,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,7,7,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,0,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,8,8,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,0,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,9,9,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,0,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,10,10,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,0,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,11,11,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,0,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,12,12,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,0,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,13,13,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,6,,A,,,,,,,,4
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,14,14,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,21,,A,,,,,,,,4
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,15,15,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,46,,A,,,,,,,,4
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,16,16,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,53,,A,,,,,,,,4
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,17,17,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,55,,A,,,,,,,,5
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,18,18,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,66,,A,,,,,,,,5
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,19,19,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,57,,A,,,,,,,,5
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,20,20,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,117,,A,,,,,,,,5
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,21,21,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,252,,A,,,,,,,,6
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,22,22,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,324,,A,,,,,,,,6
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,23,23,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,544,,A,,,,,,,,6
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,24,24,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,1560,,A,,,,,,,,6
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,25,25,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,1194,,A,,,,,,,,7
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,26,26,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,1052,,A,,,,,,,,7
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,27,27,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,845,,A,,,,,,,,7
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,28,28,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,689,,A,,,,,,,,7
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,29,29,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,1564,,A,,,,,,,,8
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,30,30,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,575,,A,,,,,,,,8
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,31,31,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,513,,A,,,,,,,,8
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,32,32,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,478,,A,,,,,,,,8
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,33,33,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,384,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,34,34,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,397,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,35,35,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,389,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,36,36,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,370,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,37,37,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,344,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,38,38,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,359,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,39,39,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,337,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,40,40,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,328,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,41,41,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,353,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,42,42,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,316,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,43,43,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,304,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,44,44,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,315,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,45,45,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,292,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,46,46,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,278,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,47,47,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,253,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,48,48,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,292,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,CHL,Chile,49,49,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,270,,A,,,,,,,,12
