STRUCTURE_NAME,ACTION,COUNTRY,Country,WEEK,GENDER,AGE,Age,VARIABLE,Variable,Year,Deaths,Observation Value,Month,Expenditure
"Mortality, by week",I,GBR,United Kingdom,22,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2000,,6,11.965
"Mortality, by week",I,GBR,United Kingdom,22,TOTAL,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,1859,,6,11.965
"Mortality, by week",I,GBR,United Kingdom,22,FEMALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,54,,6,11.965
"Mortality, by week",I,GBR,United Kingdom,22,MALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,79,,6,11.965
"Mortality, by week",I,GBR,United Kingdom,23,FEMALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,8,,6,11.965
"Mortality, by week",I,GBR,United Kingdom,23,TOTAL,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,19,,6,11.965
"Mortality, by week",I,GBR,United Kingdom,23,MALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,11,,6,11.965
"Mortality, by week",I,GBR,United Kingdom,23,TOTAL,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,1545,,6,11.965
"Mortality, by week",I,GBR,United Kingdom,23,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1697,,6,11.965
"Mortality, by week",I,GBR,United Kingdom,23,TOTAL,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,133,,6,11.965
"Mortality, by week",I,GBR,United Kingdom,23,FEMALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,57,,6,11.965
"Mortality, by week",I,GBR,United Kingdom,23,MALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,76,,6,11.965
"Mortality, by week",I,GBR,United Kingdom,23,MALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,751,,6,11.965
"Mortality, by week",I,GBR,United Kingdom,23,FEMALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,794,,6,11.965
"Mortality, by week",I,GBR,United Kingdom,24,MALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,4,,6,11.965
"Mortality, by week",I,GBR,United Kingdom,24,FEMALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,6,,6,11.965
"Mortality, by week",I,GBR,United Kingdom,24,TOTAL,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,10,,6,11.965
"Mortality, by week",I,GBR,United Kingdom,24,FEMALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,30,,6,11.965
"Mortality, by week",I,GBR,United Kingdom,24,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1203,,6,11.965
"Mortality, by week",I,GBR,United Kingdom,24,MALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,59,,6,11.965
"Mortality, by week",I,GBR,United Kingdom,24,FEMALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,559,,6,11.965
"Mortality, by week",I,GBR,United Kingdom,24,MALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,545,,6,11.965
"Mortality, by week",I,GBR,United Kingdom,24,TOTAL,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,1104,,6,11.965
"Mortality, by week",I,GBR,United Kingdom,24,TOTAL,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,89,,6,11.965
"Mortality, by week",I,GBR,United Kingdom,25,FEMALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,3,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,25,TOTAL,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,12,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,25,MALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,9,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,25,FEMALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,29,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,25,MALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,41,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,25,TOTAL,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,70,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,25,FEMALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,396,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,25,MALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,371,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,25,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,849,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,25,TOTAL,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,767,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,26,FEMALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,1,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,26,TOTAL,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,3,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,26,MALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,2,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,26,FEMALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,19,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,26,MALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,38,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,26,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,652,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,26,TOTAL,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,592,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,26,TOTAL,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,57,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,26,MALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,321,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,26,FEMALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,271,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,27,MALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,2,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,27,FEMALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,5,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,27,FEMALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,7,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,27,TOTAL,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,7,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,27,MALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,37,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,27,FEMALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,253,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,27,MALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,258,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,27,TOTAL,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,511,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,27,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,562,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,27,TOTAL,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,44,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,28,MALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,3,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,28,FEMALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,2,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,28,TOTAL,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,5,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,28,FEMALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,9,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,28,MALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,21,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,28,TOTAL,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,30,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,28,FEMALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,167,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,28,MALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,186,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,28,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,388,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,28,TOTAL,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,353,,7,11.965
"Mortality, by week",I,GBR,United Kingdom,29,FEMALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,0,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,29,MALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,3,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,29,TOTAL,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,3,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,29,FEMALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,10,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,29,MALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,18,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,29,TOTAL,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,28,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,29,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,303,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,29,TOTAL,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,272,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,29,MALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,146,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,29,FEMALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,126,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,30,FEMALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,1,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,30,TOTAL,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,3,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,30,MALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,2,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,30,FEMALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,10,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,30,MALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,17,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,30,TOTAL,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,27,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,30,FEMALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,99,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,30,MALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,102,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,30,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,231,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,30,TOTAL,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,201,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,31,MALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,1,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,31,TOTAL,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,3,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,31,FEMALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,2,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,31,FEMALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,8,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,31,MALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,16,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,31,TOTAL,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,24,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,31,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,200,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,31,FEMALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,80,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,31,MALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,93,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,31,TOTAL,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,173,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,32,FEMALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,0,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,32,TOTAL,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,1,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,32,MALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,1,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,32,MALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,10,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,32,FEMALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,7,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,32,TOTAL,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,17,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,32,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,162,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,32,TOTAL,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,144,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,32,MALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,70,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,32,FEMALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,74,,8,11.965
"Mortality, by week",I,GBR,United Kingdom,33,MALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,1,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,33,FEMALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,1,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,33,TOTAL,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,2,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,33,FEMALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,5,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,33,MALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,5,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,33,TOTAL,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,10,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,33,FEMALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,68,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,33,MALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,66,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,33,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,146,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,33,TOTAL,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,134,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,34,MALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,0,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,34,TOTAL,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,2,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,34,FEMALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,2,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,34,FEMALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,5,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,34,MALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,14,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,34,TOTAL,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,19,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,34,MALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,60,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,34,FEMALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,68,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,34,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,149,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,34,TOTAL,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,128,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,35,FEMALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,1,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,35,FEMALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,3,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,35,TOTAL,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,3,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,35,MALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,2,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,35,MALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,14,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,35,TOTAL,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,17,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,35,FEMALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,34,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,35,TOTAL,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,91,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,35,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,111,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,35,MALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,57,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,36,TOTAL,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,0,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,36,MALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,0,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,36,FEMALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,0,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,36,FEMALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,5,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,36,TOTAL,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,12,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,36,MALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,7,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,36,FEMALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,29,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,36,TOTAL,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,71,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,36,MALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,42,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,36,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,83,,9,11.965
"Mortality, by week",I,GBR,United Kingdom,37,FEMALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,1,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,37,MALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,3,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,37,FEMALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,4,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,37,TOTAL,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,4,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,37,MALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,5,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,37,TOTAL,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,9,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,37,FEMALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,39,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,37,MALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,58,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,37,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,110,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,37,TOTAL,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,97,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,38,FEMALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,1,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,38,MALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,3,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,38,TOTAL,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,4,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,38,FEMALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,5,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,38,MALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,10,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,38,TOTAL,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,15,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,38,FEMALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,66,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,38,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,158,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,38,TOTAL,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,139,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,38,MALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,73,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,39,FEMALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,1,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,39,TOTAL,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,3,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,39,MALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,2,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,39,FEMALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,9,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,39,MALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,19,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,39,TOTAL,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,28,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,39,MALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,124,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,39,TOTAL,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,203,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,39,FEMALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,79,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,39,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,234,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,40,FEMALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,0,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,40,MALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,3,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,40,TOTAL,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,3,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,40,MALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,13,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,40,FEMALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,15,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,40,TOTAL,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,28,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,40,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,343,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,40,TOTAL,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,312,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,40,MALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,181,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,40,FEMALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,131,,10,11.965
"Mortality, by week",I,GBR,United Kingdom,41,FEMALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,2,,11,11.965
"Mortality, by week",I,GBR,United Kingdom,41,MALE,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,4,,11,11.965
"Mortality, by week",I,GBR,United Kingdom,41,TOTAL,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,6,,11,11.965
"Mortality, by week",I,GBR,United Kingdom,41,FEMALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,15,,11,11.965
"Mortality, by week",I,GBR,United Kingdom,41,MALE,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,32,,11,11.965
"Mortality, by week",I,GBR,United Kingdom,41,FEMALE,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,179,,11,11.965
