Country,Date,Weekly new ICU admissions
France,7/24/2020,86
France,7/25/2020,88
France,7/26/2020,85
France,7/27/2020,92
France,7/28/2020,102
France,7/29/2020,99
France,7/30/2020,100
France,7/31/2020,100
France,8/1/2020,103
France,8/2/2020,105
France,8/3/2020,109
France,8/4/2020,108
France,8/5/2020,109
France,8/6/2020,116
France,8/7/2020,120
France,8/8/2020,121
France,8/9/2020,122
France,8/10/2020,121
France,8/11/2020,121
France,8/12/2020,123
France,8/13/2020,127
France,8/14/2020,127
France,8/15/2020,130
France,8/16/2020,128
France,8/17/2020,134
France,8/18/2020,141
France,8/19/2020,155
France,8/20/2020,158
France,8/21/2020,175
France,8/22/2020,170
France,8/23/2020,174
France,8/24/2020,183
France,8/25/2020,204
France,8/26/2020,194
France,8/27/2020,198
France,8/28/2020,193
France,8/29/2020,211
France,8/30/2020,210
France,8/31/2020,212
France,9/1/2020,217
France,9/2/2020,253
France,9/3/2020,276
France,9/4/2020,290
France,9/5/2020,285
France,9/6/2020,288
France,9/7/2020,326
France,9/8/2020,358
France,9/9/2020,372
France,9/10/2020,371
France,9/11/2020,389
France,9/12/2020,417
France,9/13/2020,427
France,9/14/2020,448
France,9/15/2020,479
France,9/16/2020,508
France,9/17/2020,535
France,9/18/2020,571
France,9/19/2020,593
France,9/20/2020,599
France,9/21/2020,638
France,9/22/2020,651
France,9/23/2020,675
France,9/24/2020,718
France,9/25/2020,747
France,9/26/2020,763
France,9/27/2020,786
France,9/28/2020,780
France,9/29/2020,815
France,9/30/2020,826
France,10/1/2020,844
France,10/2/2020,835
France,10/3/2020,849
France,10/4/2020,893
France,10/5/2020,908
France,10/6/2020,911
France,10/7/2020,919
France,10/8/2020,891
France,10/9/2020,921
France,10/10/2020,928
France,10/11/2020,910
France,10/12/2020,929
France,10/13/2020,987
France,10/14/2020,1037
France,10/15/2020,1142
France,10/16/2020,1204
France,10/17/2020,1269
France,10/18/2020,1343
France,10/19/2020,1441
France,10/20/2020,1493
France,10/21/2020,1584
France,10/22/2020,1627
France,10/23/2020,1714
France,10/24/2020,1772
France,10/25/2020,1816
France,10/26/2020,1904
France,10/27/2020,2057
France,10/28/2020,2145
France,10/29/2020,2278
France,10/30/2020,2401
France,10/31/2020,2507
France,11/1/2020,2605
France,11/2/2020,2678
France,11/3/2020,2716
France,11/4/2020,2884
France,11/5/2020,2936
France,11/6/2020,2948
France,11/7/2020,3003
France,11/8/2020,3037
France,11/9/2020,3091
France,11/10/2020,3094
France,11/11/2020,2905
France,11/12/2020,2844
France,11/13/2020,2883
France,11/14/2020,2816
France,11/15/2020,2763
France,11/16/2020,2645
France,11/17/2020,2555
France,11/18/2020,2565
France,11/19/2020,2490
France,11/20/2020,2281
France,11/21/2020,2174
France,11/22/2020,2075
France,11/23/2020,1953
France,11/24/2020,1841
France,11/25/2020,1738
France,11/26/2020,1619
France,11/27/2020,1561
France,11/28/2020,1463
France,11/29/2020,1394
France,11/30/2020,1346
France,12/1/2020,1310
France,12/2/2020,1213
France,12/3/2020,1205
France,12/4/2020,1164
France,12/5/2020,1167
France,12/6/2020,1166
France,12/7/2020,1173
France,12/8/2020,1153
France,12/9/2020,1162
France,12/10/2020,1169
France,12/11/2020,1184
France,12/12/2020,1186
France,12/13/2020,1174
France,12/14/2020,1181
France,12/15/2020,1178
France,12/16/2020,1228
France,12/17/2020,1188
France,12/18/2020,1184
France,12/19/2020,1180
France,12/20/2020,1182
France,12/21/2020,1151
France,12/22/2020,1196
France,12/23/2020,1176
France,12/24/2020,1212
France,12/25/2020,1148
France,12/26/2020,1126
France,12/27/2020,1142
France,12/28/2020,1192
France,12/29/2020,1187
France,12/30/2020,1196
France,12/31/2020,1186
France,1/1/2021,1173
France,1/2/2021,1173
France,1/3/2021,1167
France,1/4/2021,1184
France,1/5/2021,1178
France,1/6/2021,1203
France,1/7/2021,1207
France,1/8/2021,1353
France,1/9/2021,1395
France,1/10/2021,1412
France,1/11/2021,1374
France,1/12/2021,1387
France,1/13/2021,1361
France,1/14/2021,1386
France,1/15/2021,1390
France,1/16/2021,1435
France,1/17/2021,1453
France,1/18/2021,1499
France,1/19/2021,1556
France,1/20/2021,1640
France,1/21/2021,1687
France,1/22/2021,1708
France,1/23/2021,1692
France,1/24/2021,1731
France,1/25/2021,1776
France,1/26/2021,1804
France,1/27/2021,1830
France,1/28/2021,1849
France,1/29/2021,1850
France,1/30/2021,1870
France,1/31/2021,1843
France,2/1/2021,1862
France,2/2/2021,1888
France,2/3/2021,1845
France,2/4/2021,1848
France,2/5/2021,1832
France,2/6/2021,1808
France,2/7/2021,1820
France,2/8/2021,1858
France,2/9/2021,1823
France,2/10/2021,1830
France,2/11/2021,1824
France,2/12/2021,1833
France,2/13/2021,1856
France,2/14/2021,1809
France,2/15/2021,1759
France,2/16/2021,1748
France,2/17/2021,1777
France,2/18/2021,1770
France,2/19/2021,1815
France,2/20/2021,1819
France,2/21/2021,1847
France,2/22/2021,1815
France,2/23/2021,1837
France,2/24/2021,1845
France,2/25/2021,1884
France,2/26/2021,1878
France,2/27/2021,1891
France,2/28/2021,1914
France,3/1/2021,1987
France,3/2/2021,2008
France,3/3/2021,2011
France,3/4/2021,2003
France,3/5/2021,2024
France,3/6/2021,2049
France,3/7/2021,2072
France,3/8/2021,2106
France,3/9/2021,2161
France,3/10/2021,2182
France,3/11/2021,2274
France,3/12/2021,2256
France,3/13/2021,2286
France,3/14/2021,2287
France,3/15/2021,2307
France,3/16/2021,2321
France,3/17/2021,2335
France,3/18/2021,2332
France,3/19/2021,2409
France,3/20/2021,2463
France,3/21/2021,2471
France,3/22/2021,2541
France,3/23/2021,2594
France,3/24/2021,2621
France,3/25/2021,2647
France,3/26/2021,2740
France,3/27/2021,2755
France,3/28/2021,2797
France,3/29/2021,2810
France,3/30/2021,2891
France,3/31/2021,2979
France,4/1/2021,3051
France,4/2/2021,3080
France,4/3/2021,3147
France,4/4/2021,3179
France,4/5/2021,2979
France,4/6/2021,3042
France,4/7/2021,3243
France,4/8/2021,3261
France,4/9/2021,3254
France,4/10/2021,3243
France,4/11/2021,3259
France,4/12/2021,3467
France,4/13/2021,3390
France,4/14/2021,3158
France,4/15/2021,3161
France,4/16/2021,3126
France,4/17/2021,3097
France,4/18/2021,3044
France,4/19/2021,3054
France,4/20/2021,3100
France,4/21/2021,3135
France,4/22/2021,3112
France,4/23/2021,3085
France,4/24/2021,3074
France,4/25/2021,3059
France,4/26/2021,3027
France,4/27/2021,2910
France,4/28/2021,2783
France,4/29/2021,2697
France,4/30/2021,2584
France,5/1/2021,2546
France,5/2/2021,2501
France,5/3/2021,2417
France,5/4/2021,2288
France,5/5/2021,2251
France,5/6/2021,2132
France,5/7/2021,2078
France,5/8/2021,1959
France,5/9/2021,1910
France,5/10/2021,1789
France,5/11/2021,1719
France,5/12/2021,1624
France,5/13/2021,1490
France,5/14/2021,1373
France,5/15/2021,1316
France,5/16/2021,1294
France,5/17/2021,1233
France,5/18/2021,1195
France,5/19/2021,1146
France,5/20/2021,1209
France,5/21/2021,1196
France,5/22/2021,1177
France,5/23/2021,1148
France,5/24/2021,1010
France,5/25/2021,968
France,5/26/2021,981
France,5/27/2021,906
France,5/28/2021,922
France,5/29/2021,900
France,5/30/2021,870
France,5/31/2021,944
France,6/1/2021,884
France,6/2/2021,809
France,6/3/2021,776
France,6/4/2021,712
France,6/5/2021,681
France,6/6/2021,690
France,6/7/2021,647
France,6/8/2021,608
France,6/9/2021,596
France,6/10/2021,576
France,6/11/2021,551
France,6/12/2021,537
France,6/13/2021,511
France,6/14/2021,485
France,6/15/2021,448
France,6/16/2021,393
France,6/17/2021,365
France,6/18/2021,352
France,6/19/2021,328
France,6/20/2021,317
France,6/21/2021,294
France,6/22/2021,272
France,6/23/2021,275
France,6/24/2021,256
France,6/25/2021,242
France,6/26/2021,232
France,6/27/2021,230
France,6/28/2021,223
France,6/29/2021,205
France,6/30/2021,194
France,7/1/2021,197
France,7/2/2021,175
France,7/3/2021,178
France,7/4/2021,177
France,7/5/2021,166
France,7/6/2021,167
France,7/7/2021,166
France,7/8/2021,162
France,7/9/2021,175
France,7/10/2021,167
France,7/11/2021,159
France,7/12/2021,184
France,7/13/2021,191
France,7/14/2021,180
France,7/15/2021,190
France,7/16/2021,193
France,7/17/2021,205
France,7/18/2021,210
France,7/19/2021,231
France,7/20/2021,255
France,7/21/2021,300
France,7/22/2021,323
France,7/23/2021,359
France,7/24/2021,373
France,7/25/2021,380
France,7/26/2021,439
France,7/27/2021,499
France,7/28/2021,526
France,7/29/2021,558
France,7/30/2021,654
France,7/31/2021,710
France,8/1/2021,763
France,8/2/2021,798
France,8/3/2021,895
France,8/4/2021,961
France,8/5/2021,1020
France,8/6/2021,1020
France,8/7/2021,1065
France,8/8/2021,1113
France,8/9/2021,1173
France,8/10/2021,1166
France,8/11/2021,1167
France,8/12/2021,1208
France,8/13/2021,1231
France,8/14/2021,1213
France,8/15/2021,1169
France,8/16/2021,1117
France,8/17/2021,1151
France,8/18/2021,1292
France,8/19/2021,1287
France,8/20/2021,1313
France,8/21/2021,1360
France,8/22/2021,1390
France,8/23/2021,1447
France,8/24/2021,1416
France,8/25/2021,1299
France,8/26/2021,1304
France,8/27/2021,1284
France,8/28/2021,1238
France,8/29/2021,1206
France,8/30/2021,1130
France,8/31/2021,1134
France,9/1/2021,1139
France,9/2/2021,1091
France,9/3/2021,1056
France,9/4/2021,1061
France,9/5/2021,1050
France,9/6/2021,1078
France,9/7/2021,1060
France,9/8/2021,1047
France,9/9/2021,1043
France,9/10/2021,1019
France,9/11/2021,986
France,9/12/2021,960
France,9/13/2021,889
France,9/14/2021,826
France,9/15/2021,771
France,9/16/2021,735
France,9/17/2021,681
France,9/18/2021,658
France,9/19/2021,657
France,9/20/2021,655
France,9/21/2021,654
France,9/22/2021,603
France,9/23/2021,571
France,9/24/2021,562
France,9/25/2021,548
France,9/26/2021,550
France,9/27/2021,530
France,9/28/2021,473
France,9/29/2021,457
France,9/30/2021,444
France,10/1/2021,420
France,10/2/2021,399
France,10/3/2021,383
France,10/4/2021,360
France,10/5/2021,356
France,10/6/2021,344
France,10/7/2021,333
France,10/8/2021,337
France,10/9/2021,330
France,10/10/2021,328
France,10/11/2021,315
France,10/12/2021,308
France,10/13/2021,326
France,10/14/2021,323
France,10/15/2021,314
France,10/16/2021,313
France,10/17/2021,314
France,10/18/2021,323
France,10/19/2021,318
France,10/20/2021,304
France,10/21/2021,319
France,10/22/2021,334
France,10/23/2021,351
France,10/24/2021,354
France,10/25/2021,361
France,10/26/2021,410
France,10/27/2021,427
France,10/28/2021,426
France,10/29/2021,435
France,10/30/2021,437
France,10/31/2021,436
France,11/1/2021,390
France,11/2/2021,404
France,11/3/2021,438
France,11/4/2021,461
France,11/5/2021,476
France,11/6/2021,487
France,11/7/2021,487
France,11/8/2021,580
France,11/9/2021,553
France,11/10/2021,551
France,11/11/2021,505
France,11/12/2021,521
France,11/13/2021,530
France,11/14/2021,536
France,11/15/2021,559
France,11/16/2021,595
France,11/17/2021,609
France,11/18/2021,693
France,11/19/2021,724
France,11/20/2021,700
France,11/21/2021,701
France,11/22/2021,745
France,11/23/2021,802
France,11/24/2021,832
France,11/25/2021,852
France,11/26/2021,899
France,11/27/2021,961
France,11/28/2021,976
France,11/29/2021,1041
France,11/30/2021,1120
France,12/1/2021,1198
France,12/2/2021,1252
France,12/3/2021,1357
France,12/4/2021,1374
France,12/5/2021,1402
France,12/6/2021,1456
France,12/7/2021,1593
France,12/8/2021,1654
France,12/9/2021,1704
France,12/10/2021,1673
France,12/11/2021,1730
France,12/12/2021,1771
France,12/13/2021,1843
France,12/14/2021,1797
France,12/15/2021,1795
France,12/16/2021,1800
France,12/17/2021,1851
France,12/18/2021,1865
France,12/19/2021,1845
France,12/20/2021,1806
France,12/21/2021,1801
France,12/22/2021,1849
France,12/23/2021,1924
France,12/24/2021,1939
France,12/25/2021,1909
France,12/26/2021,1911
France,12/27/2021,1899
France,12/28/2021,1959
France,12/29/2021,2000
France,12/30/2021,1976
France,12/31/2021,1980
France,1/1/2022,2017
France,1/2/2022,2025
France,1/3/2022,2049
France,1/4/2022,2092
France,1/5/2022,2125
France,1/6/2022,2236
France,1/7/2022,2274
France,1/8/2022,2320
France,1/9/2022,2370
France,1/10/2022,2398
France,1/11/2022,2430
France,1/12/2022,2415
France,1/13/2022,2339
France,1/14/2022,2291
France,1/15/2022,2266
France,1/16/2022,2234
France,1/17/2022,2209
France,1/18/2022,2084
France,1/19/2022,2033
France,1/20/2022,2000
France,1/21/2022,2019
France,1/22/2022,2015
France,1/23/2022,2039
France,1/24/2022,2021
France,1/25/2022,2034
France,1/26/2022,2045
France,1/27/2022,2060
France,1/28/2022,2052
France,1/29/2022,2027
France,1/30/2022,1999
France,1/31/2022,1996
France,2/1/2022,2070
France,2/2/2022,2095
France,2/3/2022,2089
France,2/4/2022,2170
France,2/5/2022,2206
France,2/6/2022,2197
France,2/7/2022,2191
France,2/8/2022,2057
France,2/9/2022,1987
France,2/10/2022,1965
France,2/11/2022,1808
France,2/12/2022,1739
France,2/13/2022,1723
France,2/14/2022,1706
France,2/15/2022,1677
France,2/16/2022,1588
France,2/17/2022,1528
France,2/18/2022,1479
France,2/19/2022,1450
France,2/20/2022,1427
France,2/21/2022,1326
France,2/22/2022,1241
France,2/23/2022,1211
France,2/24/2022,1133
France,2/25/2022,1048
France,2/26/2022,983
France,2/27/2022,975
France,2/28/2022,928
France,3/1/2022,940
France,3/2/2022,916
France,3/3/2022,866
France,3/4/2022,859
France,3/5/2022,852
France,3/6/2022,821
France,3/7/2022,811
France,3/8/2022,718
France,3/9/2022,685
France,3/10/2022,706
France,3/11/2022,721
France,3/12/2022,723
France,3/13/2022,722
France,3/14/2022,687
France,3/15/2022,703
France,3/16/2022,680
France,3/17/2022,659
France,3/18/2022,658
France,3/19/2022,652
France,3/20/2022,655
France,3/21/2022,661
France,3/22/2022,667
France,3/23/2022,679
France,3/24/2022,680
France,3/25/2022,679
France,3/26/2022,682
France,3/27/2022,684
France,3/28/2022,734
France,3/29/2022,741
France,3/30/2022,784
France,3/31/2022,843
France,4/1/2022,874
France,4/2/2022,897
France,4/3/2022,902
France,4/4/2022,905
France,4/5/2022,950
France,4/6/2022,962
France,4/7/2022,937
France,4/8/2022,949
France,4/9/2022,941
France,4/10/2022,951
France,4/11/2022,945
France,4/12/2022,1015
France,4/13/2022,1030
France,4/14/2022,1084
France,4/15/2022,1133
France,4/16/2022,1127
France,4/17/2022,1118
France,4/18/2022,981
France,4/19/2022,915
France,4/20/2022,997
France,4/21/2022,989
France,4/22/2022,933
France,4/23/2022,939
France,4/24/2022,936
France,4/25/2022,1100
France,4/26/2022,1099
France,4/27/2022,1006
France,4/28/2022,980
France,4/29/2022,968
France,4/30/2022,944
France,5/1/2022,928
France,5/2/2022,869
France,5/3/2022,809
France,5/4/2022,739
France,5/5/2022,701
France,5/6/2022,662
France,5/7/2022,733
France,5/8/2022,738
France,5/9/2022,714
France,5/10/2022,713
France,5/11/2022,709
France,5/12/2022,683
France,5/13/2022,658
France,5/14/2022,584
France,5/15/2022,573
France,5/16/2022,552
France,5/17/2022,517
France,5/18/2022,490
France,5/19/2022,468
France,5/20/2022,453
France,5/21/2022,446
France,5/22/2022,438
France,5/23/2022,423
France,5/24/2022,404
France,5/25/2022,396
France,5/26/2022,372
France,5/27/2022,345
France,5/28/2022,340
France,5/29/2022,341
France,5/30/2022,341
France,5/31/2022,333
France,6/1/2022,319
France,6/2/2022,329
France,6/3/2022,345
France,6/4/2022,350
France,6/5/2022,352
France,6/6/2022,280
France,6/7/2022,277
France,6/8/2022,316
France,6/9/2022,324
France,6/10/2022,336
France,6/11/2022,344
France,6/12/2022,340
France,6/13/2022,404
France,6/14/2022,394
France,6/15/2022,385
France,6/16/2022,393
France,6/17/2022,393
France,6/18/2022,381
France,6/19/2022,385
France,6/20/2022,414
France,6/21/2022,424
France,6/22/2022,442
France,6/23/2022,431
France,6/24/2022,467
France,6/25/2022,465
France,6/26/2022,470
France,6/27/2022,497
France,6/28/2022,526
France,6/29/2022,539
France,6/30/2022,584
France,7/1/2022,590
France,7/2/2022,605
France,7/3/2022,609
France,7/4/2022,628
France,7/5/2022,681
France,7/6/2022,702
France,7/7/2022,719
France,7/8/2022,740
France,7/9/2022,778
France,7/10/2022,788
France,7/11/2022,818
France,7/12/2022,875
France,7/13/2022,925
France,7/14/2022,875
France,7/15/2022,880
France,7/16/2022,893
France,7/17/2022,884
France,7/18/2022,903
France,7/19/2022,899
France,7/20/2022,866
France,7/21/2022,955
France,7/22/2022,972
France,7/23/2022,932
France,7/24/2022,936
France,7/25/2022,921
France,7/26/2022,898
France,7/27/2022,851
France,7/28/2022,792
France,7/29/2022,755
France,7/30/2022,765
France,7/31/2022,759
France,8/1/2022,709
France,8/2/2022,662
France,8/3/2022,657
France,8/4/2022,662
France,8/5/2022,657
France,8/6/2022,634
France,8/7/2022,626
France,8/8/2022,595
France,8/9/2022,557
France,8/10/2022,531
France,8/11/2022,506
France,8/12/2022,482
France,8/13/2022,461
France,8/14/2022,465
France,8/15/2022,380
France,8/16/2022,387
France,8/17/2022,430
France,8/18/2022,430
France,8/19/2022,413
France,8/20/2022,426
France,8/21/2022,418
France,8/22/2022,455
France,8/23/2022,401
France,8/24/2022,357
France,8/25/2022,320
France,8/26/2022,313
France,8/27/2022,298
France,8/28/2022,303
France,8/29/2022,327
France,8/30/2022,350
France,8/31/2022,335
France,9/1/2022,333
France,9/2/2022,315
France,9/3/2022,310
France,9/4/2022,304
France,9/5/2022,278
France,9/6/2022,258
France,9/7/2022,304
France,9/8/2022,314
France,9/9/2022,307
France,9/10/2022,315
France,9/11/2022,313
France,9/12/2022,305
France,9/13/2022,309
France,9/14/2022,254
France,9/15/2022,251
France,9/16/2022,258
France,9/17/2022,261
France,9/18/2022,263
France,9/19/2022,270
France,9/20/2022,275
France,9/21/2022,278
France,9/22/2022,284
France,9/23/2022,287
France,9/24/2022,288
France,9/25/2022,287
France,9/26/2022,308
France,9/27/2022,330
France,9/28/2022,363
France,9/29/2022,371
France,9/30/2022,403
France,10/1/2022,412
France,10/2/2022,418
France,10/3/2022,446
France,10/4/2022,455
France,10/5/2022,469
France,10/6/2022,526
France,10/7/2022,532
France,10/8/2022,522
France,10/9/2022,524
France,10/10/2022,538
France,10/11/2022,554
France,10/12/2022,537
France,10/13/2022,514
France,10/14/2022,544
France,10/15/2022,574
France,10/16/2022,581
France,10/17/2022,634
France,10/18/2022,646
France,10/19/2022,681
France,10/20/2022,698
France,10/21/2022,684
France,10/22/2022,667
France,10/23/2022,663
France,10/24/2022,607
France,10/25/2022,599
France,10/26/2022,599
France,10/27/2022,582
France,10/28/2022,576
France,10/29/2022,572
France,10/30/2022,568
France,10/31/2022,560
France,11/1/2022,496
France,11/2/2022,495
France,11/3/2022,488
France,11/4/2022,465
France,11/5/2022,459
France,11/6/2022,458
France,11/7/2022,448
France,11/8/2022,480
France,11/9/2022,449
France,11/10/2022,428
France,11/11/2022,379
France,11/12/2022,364
France,11/13/2022,367
France,11/14/2022,379
France,11/15/2022,389
France,11/16/2022,401
France,11/17/2022,401
France,11/18/2022,456
France,11/19/2022,473
France,11/20/2022,482
France,11/21/2022,478
France,11/22/2022,476
France,11/23/2022,492
France,11/24/2022,497
France,11/25/2022,523
France,11/26/2022,538
France,11/27/2022,530
France,11/28/2022,579
France,11/29/2022,608
France,11/30/2022,627
France,12/1/2022,646
France,12/2/2022,656
France,12/3/2022,664
France,12/4/2022,667
France,12/5/2022,638
France,12/6/2022,645
France,12/7/2022,664
France,12/8/2022,719
France,12/9/2022,731
France,12/10/2022,742
France,12/11/2022,741
France,12/12/2022,801
France,12/13/2022,843
France,12/14/2022,881
France,12/15/2022,889
France,12/16/2022,897
France,12/17/2022,904
France,12/18/2022,905
France,12/19/2022,882
France,12/20/2022,903
France,12/21/2022,901
France,12/22/2022,863
France,12/23/2022,872
France,12/24/2022,853
France,12/25/2022,849
France,12/26/2022,804
France,12/27/2022,795
France,12/28/2022,799
France,12/29/2022,783
France,12/30/2022,749
France,12/31/2022,744
France,1/1/2023,754
France,1/2/2023,783
France,1/3/2023,738
France,1/4/2023,665
France,1/5/2023,676
France,1/6/2023,659
France,1/7/2023,653
France,1/8/2023,646
France,1/9/2023,597
France,1/10/2023,555
France,1/11/2023,534
France,1/12/2023,485
France,1/13/2023,485
France,1/14/2023,468
France,1/15/2023,464
France,1/16/2023,449
France,1/17/2023,401
France,1/18/2023,357
France,1/19/2023,330
France,1/20/2023,281
France,1/21/2023,269
France,1/22/2023,267
France,1/23/2023,247
France,1/24/2023,225
France,1/25/2023,218
France,1/26/2023,219
France,1/27/2023,209
France,1/28/2023,208
France,1/29/2023,205
France,1/30/2023,203
France,1/31/2023,206
France,2/1/2023,208
France,2/2/2023,199
France,2/3/2023,202
France,2/4/2023,198
France,2/5/2023,194
France,2/6/2023,177
France,2/7/2023,174
France,2/8/2023,494
France,2/9/2023,486
France,2/10/2023,509
France,2/11/2023,512
France,2/12/2023,511
France,2/13/2023,509
France,2/14/2023,526
France,2/15/2023,197
France,2/16/2023,192
France,2/17/2023,173
France,2/18/2023,176
France,2/19/2023,177
France,2/20/2023,181
France,2/21/2023,171
France,2/22/2023,190
France,2/23/2023,190
France,2/24/2023,188
France,2/25/2023,187
France,2/26/2023,189
France,2/27/2023,182
France,2/28/2023,189
France,3/1/2023,172
France,3/2/2023,185
France,3/3/2023,185
France,3/4/2023,190
France,3/5/2023,189
France,3/6/2023,201
France,3/7/2023,193
France,3/8/2023,191
France,3/9/2023,186
France,3/10/2023,192
France,3/11/2023,181
France,3/12/2023,179
France,3/13/2023,187
France,3/14/2023,188
France,3/15/2023,195
France,3/16/2023,207
France,3/17/2023,220
France,3/18/2023,233
France,3/19/2023,235
France,3/20/2023,252
France,3/21/2023,269
France,3/22/2023,274
France,3/23/2023,269
France,3/24/2023,269
France,3/25/2023,261
France,3/26/2023,262
France,3/27/2023,234
France,3/28/2023,221
France,3/29/2023,229
France,3/30/2023,230
France,3/31/2023,215
Germany,8/4/2021,171
Germany,8/5/2021,180
Germany,8/6/2021,175
Germany,8/7/2021,173
Germany,8/8/2021,179
Germany,8/9/2021,191
Germany,8/10/2021,197
Germany,8/11/2021,216
Germany,8/12/2021,230
Germany,8/13/2021,244
Germany,8/14/2021,261
Germany,8/15/2021,277
Germany,8/16/2021,298
Germany,8/17/2021,316
Germany,8/18/2021,329
Germany,8/19/2021,344
Germany,8/20/2021,364
Germany,8/21/2021,373
Germany,8/22/2021,403
Germany,8/23/2021,422
Germany,8/24/2021,437
Germany,8/25/2021,449
Germany,8/26/2021,488
Germany,8/27/2021,503
Germany,8/28/2021,517
Germany,8/29/2021,525
Germany,8/30/2021,548
Germany,8/31/2021,578
Germany,9/1/2021,611
Germany,9/2/2021,620
Germany,9/3/2021,641
Germany,9/4/2021,656
Germany,9/5/2021,681
Germany,9/6/2021,705
Germany,9/7/2021,721
Germany,9/8/2021,713
Germany,9/9/2021,704
Germany,9/10/2021,702
Germany,9/11/2021,710
Germany,9/12/2021,709
Germany,9/13/2021,720
Germany,9/14/2021,692
Germany,9/15/2021,709
Germany,9/16/2021,710
Germany,9/17/2021,690
Germany,9/18/2021,685
Germany,9/19/2021,650
Germany,9/20/2021,600
Germany,9/21/2021,595
Germany,9/22/2021,555
Germany,9/23/2021,545
Germany,9/24/2021,550
Germany,9/25/2021,534
Germany,9/26/2021,555
Germany,9/27/2021,565
Germany,9/28/2021,560
Germany,9/29/2021,572
Germany,9/30/2021,563
Germany,10/1/2021,555
Germany,10/2/2021,541
Germany,10/3/2021,527
Germany,10/4/2021,517
Germany,10/5/2021,524
Germany,10/6/2021,527
Germany,10/7/2021,543
Germany,10/8/2021,538
Germany,10/9/2021,546
Germany,10/10/2021,566
Germany,10/11/2021,589
Germany,10/12/2021,576
Germany,10/13/2021,589
Germany,10/14/2021,576
Germany,10/15/2021,599
Germany,10/16/2021,609
Germany,10/17/2021,616
Germany,10/18/2021,635
Germany,10/19/2021,686
Germany,10/20/2021,689
Germany,10/21/2021,731
Germany,10/22/2021,761
Germany,10/23/2021,783
Germany,10/24/2021,816
Germany,10/25/2021,839
Germany,10/26/2021,885
Germany,10/27/2021,927
Germany,10/28/2021,965
Germany,10/29/2021,996
Germany,10/30/2021,1023
Germany,10/31/2021,1045
Germany,11/1/2021,1085
Germany,11/2/2021,1121
Germany,11/3/2021,1178
Germany,11/4/2021,1213
Germany,11/5/2021,1263
Germany,11/6/2021,1319
Germany,11/7/2021,1418
Germany,11/8/2021,1481
Germany,11/9/2021,1535
Germany,11/10/2021,1586
Germany,11/11/2021,1610
Germany,11/12/2021,1687
Germany,11/13/2021,1749
Germany,11/14/2021,1762
Germany,11/15/2021,1807
Germany,11/16/2021,1858
Germany,11/17/2021,1894
Germany,11/18/2021,1980
Germany,11/19/2021,1982
Germany,11/20/2021,1975
Germany,11/21/2021,2012
Germany,11/22/2021,2075
Germany,11/23/2021,2139
Germany,11/24/2021,2220
Germany,11/25/2021,2328
Germany,11/26/2021,2364
Germany,11/27/2021,2414
Germany,11/28/2021,2445
Germany,11/29/2021,2444
Germany,11/30/2021,2399
Germany,12/1/2021,2404
Germany,12/2/2021,2313
Germany,12/3/2021,2299
Germany,12/4/2021,2246
Germany,12/5/2021,2218
Germany,12/6/2021,2207
Germany,12/7/2021,2227
Germany,12/8/2021,2208
Germany,12/9/2021,2235
Germany,12/10/2021,2217
Germany,12/11/2021,2242
Germany,12/12/2021,2236
Germany,12/13/2021,2230
Germany,12/14/2021,2231
Germany,12/15/2021,2220
Germany,12/16/2021,2179
Germany,12/17/2021,2176
