REF_AREA,Country,AGE,TIME_PERIOD,Mortality
CZE,Czechia,_T,2021-W39,15
CZE,Czechia,_T,2021-W40,26
CZE,Czechia,_T,2021-W41,54
CZE,Czechia,_T,2021-W42,89
CZE,Czechia,_T,2021-W43,166
CZE,Czechia,_T,2021-W44,308
CZE,Czechia,_T,2021-W45,464
CZE,Czechia,_T,2021-W46,693
CZE,Czechia,_T,2021-W47,772
CZE,Czechia,_T,2021-W48,839
CZE,Czechia,_T,2021-W49,813
CZE,Czechia,_T,2021-W50,721
CZE,Czechia,_T,2021-W51,541
CZE,Czechia,_T,2021-W52,415
CZE,Czechia,_T,2022-W01,332
CZE,Czechia,_T,2022-W02,245
CZE,Czechia,_T,2022-W03,164
CZE,Czechia,_T,2022-W04,168
CZE,Czechia,_T,2022-W05,306
CZE,Czechia,_T,2022-W06,398
CZE,Czechia,_T,2022-W07,371
CZE,Czechia,_T,2022-W08,355
CZE,Czechia,_T,2022-W09,289
CZE,Czechia,_T,2022-W10,208
CZE,Czechia,_T,2022-W11,189
CZE,Czechia,_T,2022-W12,191
CZE,Czechia,_T,2022-W13,153
CZE,Czechia,_T,2022-W14,167
CZE,Czechia,_T,2022-W15,86
CZE,Czechia,_T,2022-W16,91
CZE,Czechia,_T,2022-W17,78
CZE,Czechia,_T,2022-W18,53
CZE,Czechia,_T,2022-W19,23
CZE,Czechia,_T,2022-W20,12
CZE,Czechia,_T,2022-W21,12
CZE,Czechia,_T,2022-W22,6
CZE,Czechia,_T,2022-W23,8
CZE,Czechia,_T,2022-W24,5
CZE,Czechia,_T,2022-W25,2
CZE,Czechia,_T,2022-W26,14
CZE,Czechia,_T,2022-W27,17
CZE,Czechia,_T,2022-W28,25
CZE,Czechia,_T,2022-W29,46
CZE,Czechia,_T,2022-W30,104
CZE,Czechia,_T,2022-W31,89
CZE,Czechia,_T,2022-W32,82
CZE,Czechia,_T,2022-W33,91
CZE,Czechia,_T,2022-W34,51
CZE,Czechia,_T,2022-W35,46
CZE,Czechia,_T,2022-W36,55
CZE,Czechia,_T,2022-W37,57
CZE,Czechia,_T,2022-W38,68
CZE,Czechia,_T,2022-W39,99
CZE,Czechia,_T,2022-W40,129
CZE,Czechia,_T,2022-W41,137
CZE,Czechia,_T,2022-W42,94
CZE,Czechia,_T,2022-W43,74
CZE,Czechia,_T,2022-W44,67
CZE,Czechia,_T,2022-W45,56
CZE,Czechia,_T,2022-W46,35
CZE,Czechia,_T,2022-W47,44
CZE,Czechia,_T,2022-W48,41
CZE,Czechia,_T,2022-W49,53
CZE,Czechia,_T,2022-W50,59
CZE,Czechia,_T,2022-W51,65
CZE,Czechia,_T,2022-W52,71
CZE,Czechia,_T,2023-W01,58
CZE,Czechia,_T,2023-W02,39
CZE,Czechia,_T,2023-W03,30
CZE,Czechia,_T,2023-W04,16
CZE,Czechia,_T,2023-W05,21
CZE,Czechia,_T,2023-W06,27
CZE,Czechia,_T,2023-W07,37
CZE,Czechia,_T,2023-W08,47
CZE,Czechia,_T,2023-W09,43
CZE,Czechia,_T,2023-W10,32
CZE,Czechia,_T,2023-W11,66
CZE,Czechia,_T,2023-W12,51
CZE,Czechia,_T,2023-W13,42
CZE,Czechia,_T,2023-W14,30
CZE,Czechia,_T,2023-W15,22
CZE,Czechia,_T,2023-W16,23
CZE,Czechia,_T,2023-W17,15
CZE,Czechia,_T,2023-W18,11
CZE,Czechia,_T,2023-W19,9
CZE,Czechia,_T,2023-W20,6
CZE,Czechia,_T,2023-W21,7
CZE,Czechia,_T,2023-W22,1
CZE,Czechia,_T,2023-W23,1
CZE,Czechia,_T,2023-W24,2
CZE,Czechia,_T,2023-W25,1
CZE,Czechia,_T,2023-W26,0
CZE,Czechia,_T,2023-W27,0
CZE,Czechia,_T,2023-W28,2
CZE,Czechia,_T,2023-W29,1
CZE,Czechia,_T,2023-W30,0
CZE,Czechia,_T,2023-W31,0
CZE,Czechia,_T,2023-W32,0
CZE,Czechia,_T,2023-W33,2
CZE,Czechia,_T,2023-W34,3
CZE,Czechia,_T,2023-W35,3
CZE,Czechia,_T,2023-W36,5
CZE,Czechia,_T,2023-W37,6
CZE,Czechia,_T,2023-W38,9
CZE,Czechia,_T,2023-W39,9
CZE,Czechia,_T,2023-W40,16
CZE,Czechia,_T,2023-W41,17
CZE,Czechia,_T,2023-W42,18
CZE,Czechia,_T,2023-W43,18
CZE,Czechia,_T,2023-W44,37
CZE,Czechia,_T,2023-W45,26
CZE,Czechia,_T,2023-W46,37
CZE,Czechia,_T,2023-W47,27
JPN,Japan,_T,2020-W01,0
JPN,Japan,_T,2020-W02,0
JPN,Japan,_T,2020-W03,0
JPN,Japan,_T,2020-W04,0
JPN,Japan,_T,2020-W05,0
JPN,Japan,_T,2020-W06,0
JPN,Japan,_T,2020-W07,1
JPN,Japan,_T,2020-W08,0
JPN,Japan,_T,2020-W09,5
JPN,Japan,_T,2020-W10,0
JPN,Japan,_T,2020-W11,16
JPN,Japan,_T,2020-W12,18
JPN,Japan,_T,2020-W13,12
JPN,Japan,_T,2020-W14,18
JPN,Japan,_T,2020-W15,28
JPN,Japan,_T,2020-W16,63
JPN,Japan,_T,2020-W17,187
JPN,Japan,_T,2020-W18,144
JPN,Japan,_T,2020-W19,121
JPN,Japan,_T,2020-W20,131
JPN,Japan,_T,2020-W21,76
JPN,Japan,_T,2020-W22,71
JPN,Japan,_T,2020-W23,25
JPN,Japan,_T,2020-W24,9
JPN,Japan,_T,2020-W25,28
JPN,Japan,_T,2020-W26,18
JPN,Japan,_T,2020-W27,6
JPN,Japan,_T,2020-W28,5
JPN,Japan,_T,2020-W29,3
JPN,Japan,_T,2020-W30,11
JPN,Japan,_T,2020-W31,15
JPN,Japan,_T,2020-W32,29
JPN,Japan,_T,2020-W33,48
JPN,Japan,_T,2020-W34,88
JPN,Japan,_T,2020-W35,88
JPN,Japan,_T,2020-W36,93
JPN,Japan,_T,2020-W37,82
JPN,Japan,_T,2020-W38,61
JPN,Japan,_T,2020-W39,45
JPN,Japan,_T,2020-W40,52
JPN,Japan,_T,2020-W41,30
JPN,Japan,_T,2020-W42,43
JPN,Japan,_T,2020-W43,41
JPN,Japan,_T,2020-W44,55
JPN,Japan,_T,2020-W45,46
JPN,Japan,_T,2020-W46,71
JPN,Japan,_T,2020-W47,91
JPN,Japan,_T,2020-W48,132
JPN,Japan,_T,2020-W49,209
JPN,Japan,_T,2020-W50,247
JPN,Japan,_T,2020-W51,311
JPN,Japan,_T,2020-W52,340
JPN,Japan,_T,2020-W53,335
JPN,Japan,_T,2021-W01,448
JPN,Japan,_T,2021-W02,450
JPN,Japan,_T,2021-W03,573
JPN,Japan,_T,2021-W04,635
JPN,Japan,_T,2021-W05,684
JPN,Japan,_T,2021-W06,574
JPN,Japan,_T,2021-W07,505
JPN,Japan,_T,2021-W08,443
JPN,Japan,_T,2021-W09,367
JPN,Japan,_T,2021-W10,333
JPN,Japan,_T,2021-W11,252
JPN,Japan,_T,2021-W12,219
JPN,Japan,_T,2021-W13,190
JPN,Japan,_T,2021-W14,161
JPN,Japan,_T,2021-W15,240
JPN,Japan,_T,2021-W16,291
JPN,Japan,_T,2021-W17,448
JPN,Japan,_T,2021-W18,515
JPN,Japan,_T,2021-W19,632
JPN,Japan,_T,2021-W20,804
JPN,Japan,_T,2021-W21,655
JPN,Japan,_T,2021-W22,607
JPN,Japan,_T,2021-W23,497
JPN,Japan,_T,2021-W24,352
JPN,Japan,_T,2021-W25,246
JPN,Japan,_T,2021-W26,179
JPN,Japan,_T,2021-W27,107
JPN,Japan,_T,2021-W28,93
JPN,Japan,_T,2021-W29,81
JPN,Japan,_T,2021-W30,68
JPN,Japan,_T,2021-W31,83
JPN,Japan,_T,2021-W32,128
JPN,Japan,_T,2021-W33,223
JPN,Japan,_T,2021-W34,315
JPN,Japan,_T,2021-W35,408
JPN,Japan,_T,2021-W36,443
JPN,Japan,_T,2021-W37,407
JPN,Japan,_T,2021-W38,278
JPN,Japan,_T,2021-W39,248
JPN,Japan,_T,2021-W40,211
JPN,Japan,_T,2021-W41,162
JPN,Japan,_T,2021-W42,96
JPN,Japan,_T,2021-W43,69
JPN,Japan,_T,2021-W44,42
JPN,Japan,_T,2021-W45,17
JPN,Japan,_T,2021-W46,20
JPN,Japan,_T,2021-W47,11
JPN,Japan,_T,2021-W48,6
JPN,Japan,_T,2021-W49,9
JPN,Japan,_T,2021-W50,6
JPN,Japan,_T,2021-W51,8
JPN,Japan,_T,2021-W52,8
JPN,Japan,_T,2022-W01,8
JPN,Japan,_T,2022-W02,30
JPN,Japan,_T,2022-W03,73
JPN,Japan,_T,2022-W04,258
JPN,Japan,_T,2022-W05,560
JPN,Japan,_T,2022-W06,1035
JPN,Japan,_T,2022-W07,1462
JPN,Japan,_T,2022-W08,1449
JPN,Japan,_T,2022-W09,1665
JPN,Japan,_T,2022-W10,1219
JPN,Japan,_T,2022-W11,891
JPN,Japan,_T,2022-W12,722
JPN,Japan,_T,2022-W13,519
JPN,Japan,_T,2022-W14,398
JPN,Japan,_T,2022-W15,339
JPN,Japan,_T,2022-W16,285
JPN,Japan,_T,2022-W17,293
JPN,Japan,_T,2022-W18,212
JPN,Japan,_T,2022-W19,248
JPN,Japan,_T,2022-W20,246
JPN,Japan,_T,2022-W21,251
JPN,Japan,_T,2022-W22,215
JPN,Japan,_T,2022-W23,137
JPN,Japan,_T,2022-W24,135
JPN,Japan,_T,2022-W25,94
JPN,Japan,_T,2022-W26,193
JPN,Japan,_T,2022-W27,113
JPN,Japan,_T,2022-W28,165
JPN,Japan,_T,2022-W29,330
JPN,Japan,_T,2022-W30,754
JPN,Japan,_T,2022-W31,1131
JPN,Japan,_T,2022-W32,1546
JPN,Japan,_T,2022-W33,1906
JPN,Japan,_T,2022-W34,1976
JPN,Japan,_T,2022-W35,2040
JPN,Japan,_T,2022-W36,1501
JPN,Japan,_T,2022-W37,1033
JPN,Japan,_T,2022-W38,636
JPN,Japan,_T,2022-W39,555
JPN,Japan,_T,2022-W40,493
JPN,Japan,_T,2022-W41,379
JPN,Japan,_T,2022-W42,457
JPN,Japan,_T,2022-W43,364
JPN,Japan,_T,2022-W44,428
JPN,Japan,_T,2022-W45,576
JPN,Japan,_T,2022-W46,767
JPN,Japan,_T,2022-W47,952
JPN,Japan,_T,2022-W48,1174
JPN,Japan,_T,2022-W49,1435
JPN,Japan,_T,2022-W50,1687
JPN,Japan,_T,2022-W51,2083
JPN,Japan,_T,2022-W52,1908
JPN,Japan,_T,2023-W01,775
JPN,Japan,_T,2023-W02,0
JPN,Japan,_T,2023-W03,0
JPN,Japan,_T,2023-W04,0
JPN,Japan,_T,2023-W05,10981
JPN,Japan,_T,2023-W06,1218
JPN,Japan,_T,2023-W07,991
JPN,Japan,_T,2023-W08,582
JPN,Japan,_T,2023-W09,503
JPN,Japan,_T,2023-W10,428
JPN,Japan,_T,2023-W11,312
JPN,Japan,_T,2023-W12,236
JPN,Japan,_T,2023-W13,206
JPN,Japan,_T,2023-W14,143
JPN,Japan,_T,2023-W15,139
JPN,Japan,_T,2023-W16,141
JPN,Japan,_T,2023-W17,166
JPN,Japan,_T,2023-W18,112
JPN,Japan,_T,2023-W19,40
JPN,Japan,_T,2023-W20,0
JPN,Japan,_T,2023-W21,0
JPN,Japan,_T,2023-W22,0
JPN,Japan,_T,2023-W23,0
JPN,Japan,_T,2023-W24,0
JPN,Japan,_T,2023-W25,0
JPN,Japan,_T,2023-W26,0
JPN,Japan,_T,2023-W27,0
JPN,Japan,_T,2023-W28,0
JPN,Japan,_T,2023-W29,0
JPN,Japan,_T,2023-W30,0
JPN,Japan,_T,2023-W31,0
JPN,Japan,_T,2023-W32,0
JPN,Japan,_T,2023-W33,0
JPN,Japan,_T,2023-W34,0
JPN,Japan,_T,2023-W35,0
JPN,Japan,_T,2023-W36,0
JPN,Japan,_T,2023-W37,0
JPN,Japan,_T,2023-W38,0
JPN,Japan,_T,2023-W39,0
JPN,Japan,_T,2023-W40,0
JPN,Japan,_T,2023-W41,0
JPN,Japan,_T,2023-W42,0
JPN,Japan,_T,2023-W43,0
JPN,Japan,_T,2023-W44,0
JPN,Japan,_T,2023-W45,0
JPN,Japan,_T,2023-W46,0
JPN,Japan,_T,2023-W47,0
JPN,Japan,_T,2023-W48,0
JPN,Japan,_T,2023-W49,0
JPN,Japan,_T,2023-W50,0
JPN,Japan,_T,2023-W51,0
JPN,Japan,_T,2023-W52,0
JPN,Japan,_T,2024-W01,0
JPN,Japan,_T,2024-W02,0
JPN,Japan,_T,2024-W03,0
JPN,Japan,_T,2024-W04,0
JPN,Japan,_T,2024-W05,0
JPN,Japan,_T,2024-W06,0
JPN,Japan,_T,2024-W07,0
JPN,Japan,_T,2024-W08,0
JPN,Japan,_T,2024-W09,0
JPN,Japan,_T,2024-W10,0
JPN,Japan,_T,2024-W11,0
JPN,Japan,_T,2024-W12,0
JPN,Japan,_T,2024-W13,0
JPN,Japan,_T,2024-W14,0
JPN,Japan,_T,2024-W15,0
JPN,Japan,_T,2024-W16,0
JPN,Japan,_T,2024-W17,0
JPN,Japan,_T,2024-W18,0
JPN,Japan,_T,2024-W19,0
JPN,Japan,_T,2024-W20,0
JPN,Japan,_T,2024-W21,0
JPN,Japan,_T,2024-W22,0
JPN,Japan,_T,2024-W23,0
JPN,Japan,_T,2024-W24,0
ISR,Israel,_T,2020-W01,0
ISR,Israel,_T,2020-W02,0
ISR,Israel,_T,2020-W03,0
ISR,Israel,_T,2020-W04,0
ISR,Israel,_T,2020-W05,0
ISR,Israel,_T,2020-W06,0
ISR,Israel,_T,2020-W07,0
ISR,Israel,_T,2020-W08,0
ISR,Israel,_T,2020-W09,0
ISR,Israel,_T,2020-W10,0
ISR,Israel,_T,2020-W11,0
ISR,Israel,_T,2020-W12,1
ISR,Israel,_T,2020-W13,12
ISR,Israel,_T,2020-W14,36
ISR,Israel,_T,2020-W15,54
ISR,Israel,_T,2020-W16,63
ISR,Israel,_T,2020-W17,37
ISR,Israel,_T,2020-W18,30
ISR,Israel,_T,2020-W19,19
ISR,Israel,_T,2020-W20,21
ISR,Israel,_T,2020-W21,10
ISR,Israel,_T,2020-W22,6
ISR,Israel,_T,2020-W23,11
ISR,Israel,_T,2020-W24,5
ISR,Israel,_T,2020-W25,5
ISR,Israel,_T,2020-W26,16
ISR,Israel,_T,2020-W27,15
ISR,Israel,_T,2020-W28,34
ISR,Israel,_T,2020-W29,53
ISR,Israel,_T,2020-W30,68
ISR,Israel,_T,2020-W31,83
ISR,Israel,_T,2020-W32,82
ISR,Israel,_T,2020-W33,88
ISR,Israel,_T,2020-W34,87
ISR,Israel,_T,2020-W35,88
ISR,Israel,_T,2020-W36,108
ISR,Israel,_T,2020-W37,113
ISR,Israel,_T,2020-W38,145
ISR,Israel,_T,2020-W39,190
ISR,Israel,_T,2020-W40,241
ISR,Israel,_T,2020-W41,257
ISR,Israel,_T,2020-W42,245
ISR,Israel,_T,2020-W43,190
ISR,Israel,_T,2020-W44,156
ISR,Israel,_T,2020-W45,113
ISR,Israel,_T,2020-W46,60
ISR,Israel,_T,2020-W47,68
ISR,Israel,_T,2020-W48,58
ISR,Israel,_T,2020-W49,60
ISR,Israel,_T,2020-W50,80
ISR,Israel,_T,2020-W51,103
ISR,Israel,_T,2020-W52,131
ISR,Israel,_T,2020-W53,191
ISR,Israel,_T,2021-W01,244
ISR,Israel,_T,2021-W02,341
ISR,Israel,_T,2021-W03,366
ISR,Israel,_T,2021-W04,381
ISR,Israel,_T,2021-W05,348
ISR,Israel,_T,2021-W06,248
ISR,Israel,_T,2021-W07,205
ISR,Israel,_T,2021-W08,177
ISR,Israel,_T,2021-W09,132
ISR,Israel,_T,2021-W10,115
ISR,Israel,_T,2021-W11,101
ISR,Israel,_T,2021-W12,77
ISR,Israel,_T,2021-W13,81
ISR,Israel,_T,2021-W14,59
ISR,Israel,_T,2021-W15,43
ISR,Israel,_T,2021-W16,24
ISR,Israel,_T,2021-W17,16
ISR,Israel,_T,2021-W18,13
ISR,Israel,_T,2021-W19,8
ISR,Israel,_T,2021-W20,7
ISR,Israel,_T,2021-W21,6
ISR,Israel,_T,2021-W22,4
ISR,Israel,_T,2021-W23,3
ISR,Israel,_T,2021-W24,3
ISR,Israel,_T,2021-W25,1
ISR,Israel,_T,2021-W26,0
ISR,Israel,_T,2021-W27,5
ISR,Israel,_T,2021-W28,12
ISR,Israel,_T,2021-W29,14
ISR,Israel,_T,2021-W30,26
ISR,Israel,_T,2021-W31,75
ISR,Israel,_T,2021-W32,124
ISR,Israel,_T,2021-W33,163
ISR,Israel,_T,2021-W34,193
ISR,Israel,_T,2021-W35,208
ISR,Israel,_T,2021-W36,171
ISR,Israel,_T,2021-W37,146
ISR,Israel,_T,2021-W38,143
ISR,Israel,_T,2021-W39,129
ISR,Israel,_T,2021-W40,101
ISR,Israel,_T,2021-W41,82
ISR,Israel,_T,2021-W42,45
ISR,Israel,_T,2021-W43,47
ISR,Israel,_T,2021-W44,22
ISR,Israel,_T,2021-W45,25
ISR,Israel,_T,2021-W46,22
ISR,Israel,_T,2021-W47,12
ISR,Israel,_T,2021-W48,15
ISR,Israel,_T,2021-W49,16
ISR,Israel,_T,2021-W50,13
ISR,Israel,_T,2021-W51,6
ISR,Israel,_T,2021-W52,11
ISR,Israel,_T,2022-W01,24
ISR,Israel,_T,2022-W02,74
ISR,Israel,_T,2022-W03,193
ISR,Israel,_T,2022-W04,336
ISR,Israel,_T,2022-W05,434
ISR,Israel,_T,2022-W06,439
ISR,Israel,_T,2022-W07,262
ISR,Israel,_T,2022-W08,192
ISR,Israel,_T,2022-W09,134
ISR,Israel,_T,2022-W10,71
ISR,Israel,_T,2022-W11,58
ISR,Israel,_T,2022-W12,50
ISR,Israel,_T,2022-W13,63
ISR,Israel,_T,2022-W14,60
ISR,Israel,_T,2022-W15,48
ISR,Israel,_T,2022-W16,46
ISR,Israel,_T,2022-W17,36
ISR,Israel,_T,2022-W18,30
ISR,Israel,_T,2022-W19,20
ISR,Israel,_T,2022-W20,23
ISR,Israel,_T,2022-W21,11
ISR,Israel,_T,2022-W22,14
ISR,Israel,_T,2022-W23,13
ISR,Israel,_T,2022-W24,18
ISR,Israel,_T,2022-W25,49
ISR,Israel,_T,2022-W26,89
ISR,Israel,_T,2022-W27,96
ISR,Israel,_T,2022-W28,103
ISR,Israel,_T,2022-W29,99
ISR,Israel,_T,2022-W30,82
ISR,Israel,_T,2022-W31,70
ISR,Israel,_T,2022-W32,52
ISR,Israel,_T,2022-W33,43
ISR,Israel,_T,2022-W34,41
ISR,Israel,_T,2022-W35,26
ISR,Israel,_T,2022-W36,16
ISR,Israel,_T,2022-W37,15
ISR,Israel,_T,2022-W38,9
ISR,Israel,_T,2022-W39,13
ISR,Israel,_T,2022-W40,17
ISR,Israel,_T,2022-W41,17
ISR,Israel,_T,2022-W42,18
ISR,Israel,_T,2022-W43,16
ISR,Israel,_T,2022-W44,15
ISR,Israel,_T,2022-W45,16
ISR,Israel,_T,2022-W46,23
ISR,Israel,_T,2022-W47,24
ISR,Israel,_T,2022-W48,39
ISR,Israel,_T,2022-W49,44
ISR,Israel,_T,2022-W50,42
ISR,Israel,_T,2022-W51,41
ISR,Israel,_T,2022-W52,41
ISR,Israel,_T,2023-W01,46
ISR,Israel,_T,2023-W02,24
ISR,Israel,_T,2023-W03,36
ISR,Israel,_T,2023-W04,26
ISR,Israel,_T,2023-W05,26
ISR,Israel,_T,2023-W06,19
ISR,Israel,_T,2023-W07,21
ISR,Israel,_T,2023-W08,26
ISR,Israel,_T,2023-W09,25
ISR,Israel,_T,2023-W10,23
ISR,Israel,_T,2023-W11,32
ISR,Israel,_T,2023-W12,22
ISR,Israel,_T,2023-W13,24
ISR,Israel,_T,2023-W14,16
ISR,Israel,_T,2023-W15,22
ISR,Israel,_T,2023-W16,25
ISR,Israel,_T,2023-W17,19
ISR,Israel,_T,2023-W18,12
ISR,Israel,_T,2023-W19,7
ISR,Israel,_T,2023-W20,16
ISR,Israel,_T,2023-W21,7
ISR,Israel,_T,2023-W22,9
ISR,Israel,_T,2023-W23,8
ISR,Israel,_T,2023-W24,6
ISR,Israel,_T,2023-W25,3
ISR,Israel,_T,2023-W26,6
ISR,Israel,_T,2023-W27,6
ISR,Israel,_T,2023-W28,4
ISR,Israel,_T,2023-W29,6
ISR,Israel,_T,2023-W30,8
ISR,Israel,_T,2023-W31,10
ISR,Israel,_T,2023-W32,17
ISR,Israel,_T,2023-W33,9
ISR,Israel,_T,2023-W34,10
ISR,Israel,_T,2023-W35,9
ISR,Israel,_T,2023-W36,16
ISR,Israel,_T,2023-W37,10
ISR,Israel,_T,2023-W38,9
ISR,Israel,_T,2023-W39,10
ISR,Israel,_T,2023-W40,0
ISR,Israel,_T,2023-W41,1
ISR,Israel,_T,2023-W42,5
ISR,Israel,_T,2023-W43,4
ISR,Israel,_T,2023-W44,0
ISR,Israel,_T,2023-W45,0
ISR,Israel,_T,2023-W46,0
ISR,Israel,_T,2023-W47,0
ISR,Israel,_T,2023-W48,0
ISR,Israel,_T,2023-W49,0
ISR,Israel,_T,2023-W50,0
ISR,Israel,_T,2023-W51,0
ISR,Israel,_T,2023-W52,0
ISR,Israel,_T,2024-W01,0
ISR,Israel,_T,2024-W02,0
ISR,Israel,_T,2024-W03,0
ISR,Israel,_T,2024-W04,0
ISR,Israel,_T,2024-W05,0
ISR,Israel,_T,2024-W06,0
ISR,Israel,_T,2024-W07,0
ISR,Israel,_T,2024-W08,0
ISR,Israel,_T,2024-W09,0
ISR,Israel,_T,2024-W10,0
ISR,Israel,_T,2024-W11,0
ISR,Israel,_T,2024-W12,0
ISR,Israel,_T,2024-W13,0
ISR,Israel,_T,2024-W14,0
ISR,Israel,_T,2024-W15,0
ISR,Israel,_T,2024-W16,0
ISR,Israel,_T,2024-W17,0
ISR,Israel,_T,2024-W18,0
ISR,Israel,_T,2024-W19,0
ISR,Israel,_T,2024-W20,0
ISR,Israel,_T,2024-W21,0
ISR,Israel,_T,2024-W22,0
ISR,Israel,_T,2024-W23,0
ISR,Israel,_T,2024-W24,0
BEL,Belgium,_T,2020-W05,0
BEL,Belgium,_T,2020-W06,0
BEL,Belgium,_T,2020-W09,0
BEL,Belgium,_T,2020-W10,0
BEL,Belgium,_T,2020-W11,0
BEL,Belgium,_T,2020-W12,195
BEL,Belgium,_T,2020-W13,783
BEL,Belgium,_T,2020-W14,1584
BEL,Belgium,_T,2020-W15,1976
BEL,Belgium,_T,2020-W16,1666
BEL,Belgium,_T,2020-W17,1186
BEL,Belgium,_T,2020-W18,696
BEL,Belgium,_T,2020-W19,533
BEL,Belgium,_T,2020-W20,312
BEL,Belgium,_T,2020-W21,231
BEL,Belgium,_T,2020-W22,161
BEL,Belgium,_T,2020-W23,109
BEL,Belgium,_T,2020-W24,57
BEL,Belgium,_T,2020-W25,40
BEL,Belgium,_T,2020-W26,40
BEL,Belgium,_T,2020-W27,24
BEL,Belgium,_T,2020-W28,11
BEL,Belgium,_T,2020-W29,18
BEL,Belgium,_T,2020-W30,14
BEL,Belgium,_T,2020-W31,21
BEL,Belgium,_T,2020-W32,33
BEL,Belgium,_T,2020-W33,74
BEL,Belgium,_T,2020-W34,41
BEL,Belgium,_T,2020-W35,24
BEL,Belgium,_T,2020-W36,18
BEL,Belgium,_T,2020-W37,17
BEL,Belgium,_T,2020-W38,27
BEL,Belgium,_T,2020-W39,39
BEL,Belgium,_T,2020-W40,82
BEL,Belgium,_T,2020-W41,140
BEL,Belgium,_T,2020-W42,238
BEL,Belgium,_T,2020-W43,505
BEL,Belgium,_T,2020-W44,1060
BEL,Belgium,_T,2020-W45,1435
BEL,Belgium,_T,2020-W46,1336
BEL,Belgium,_T,2020-W47,1131
BEL,Belgium,_T,2020-W48,882
BEL,Belgium,_T,2020-W49,700
BEL,Belgium,_T,2020-W50,665
BEL,Belgium,_T,2020-W51,654
BEL,Belgium,_T,2020-W52,536
BEL,Belgium,_T,2020-W53,454
BEL,Belgium,_T,2021-W01,386
BEL,Belgium,_T,2021-W02,342
BEL,Belgium,_T,2021-W03,373
BEL,Belgium,_T,2021-W04,293
BEL,Belgium,_T,2021-W05,297
BEL,Belgium,_T,2021-W06,279
BEL,Belgium,_T,2021-W07,210
BEL,Belgium,_T,2021-W08,170
BEL,Belgium,_T,2021-W09,171
BEL,Belgium,_T,2021-W10,171
BEL,Belgium,_T,2021-W11,178
BEL,Belgium,_T,2021-W12,188
BEL,Belgium,_T,2021-W13,256
BEL,Belgium,_T,2021-W14,286
BEL,Belgium,_T,2021-W15,262
BEL,Belgium,_T,2021-W16,273
BEL,Belgium,_T,2021-W17,254
BEL,Belgium,_T,2021-W18,255
BEL,Belgium,_T,2021-W19,140
BEL,Belgium,_T,2021-W20,129
BEL,Belgium,_T,2021-W21,98
BEL,Belgium,_T,2021-W22,84
BEL,Belgium,_T,2021-W23,50
BEL,Belgium,_T,2021-W24,41
BEL,Belgium,_T,2021-W25,23
BEL,Belgium,_T,2021-W26,20
BEL,Belgium,_T,2021-W27,10
BEL,Belgium,_T,2021-W28,7
BEL,Belgium,_T,2021-W29,11
BEL,Belgium,_T,2021-W30,21
BEL,Belgium,_T,2021-W31,23
BEL,Belgium,_T,2021-W32,22
BEL,Belgium,_T,2021-W33,41
BEL,Belgium,_T,2021-W34,32
BEL,Belgium,_T,2021-W35,40
BEL,Belgium,_T,2021-W36,48
BEL,Belgium,_T,2021-W37,39
BEL,Belgium,_T,2021-W38,54
BEL,Belgium,_T,2021-W39,56
BEL,Belgium,_T,2021-W40,62
BEL,Belgium,_T,2021-W41,91
BEL,Belgium,_T,2021-W42,108
BEL,Belgium,_T,2021-W43,149
BEL,Belgium,_T,2021-W44,153
BEL,Belgium,_T,2021-W45,196
BEL,Belgium,_T,2021-W46,260
BEL,Belgium,_T,2021-W47,297
BEL,Belgium,_T,2021-W48,350
BEL,Belgium,_T,2021-W49,310
BEL,Belgium,_T,2021-W50,250
BEL,Belgium,_T,2021-W51,218
BEL,Belgium,_T,2021-W52,155
BEL,Belgium,_T,2022-W01,130
BEL,Belgium,_T,2022-W02,138
BEL,Belgium,_T,2022-W03,173
BEL,Belgium,_T,2022-W04,230
BEL,Belgium,_T,2022-W05,300
BEL,Belgium,_T,2022-W06,318
BEL,Belgium,_T,2022-W07,269
BEL,Belgium,_T,2022-W08,161
BEL,Belgium,_T,2022-W09,119
BEL,Belgium,_T,2022-W10,137
BEL,Belgium,_T,2022-W11,132
BEL,Belgium,_T,2022-W12,158
BEL,Belgium,_T,2022-W13,163
BEL,Belgium,_T,2022-W14,166
BEL,Belgium,_T,2022-W15,167
BEL,Belgium,_T,2022-W16,123
BEL,Belgium,_T,2022-W17,108
BEL,Belgium,_T,2022-W18,83
BEL,Belgium,_T,2022-W19,69
BEL,Belgium,_T,2022-W20,51
BEL,Belgium,_T,2022-W21,41
BEL,Belgium,_T,2022-W22,46
BEL,Belgium,_T,2022-W23,39
BEL,Belgium,_T,2022-W24,36
BEL,Belgium,_T,2022-W25,35
BEL,Belgium,_T,2022-W26,59
BEL,Belgium,_T,2022-W27,60
BEL,Belgium,_T,2022-W28,71
BEL,Belgium,_T,2022-W29,89
BEL,Belgium,_T,2022-W30,80
BEL,Belgium,_T,2022-W31,61
BEL,Belgium,_T,2022-W32,77
BEL,Belgium,_T,2022-W33,60
BEL,Belgium,_T,2022-W34,39
BEL,Belgium,_T,2022-W35,41
BEL,Belgium,_T,2022-W36,40
BEL,Belgium,_T,2022-W37,33
BEL,Belgium,_T,2022-W38,21
BEL,Belgium,_T,2022-W39,28
BEL,Belgium,_T,2022-W40,57
BEL,Belgium,_T,2022-W41,66
BEL,Belgium,_T,2022-W42,62
